"d35_cc_ctrl"	"d35_cc_sub"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"1-oleoyl-GPG (18:1)*"	1.0001000150025	-0.447222540040205	0	0.00659142857142857
"1-oleoyl-GPS (18:1)"	0	0	0	0
"1-oleoylglycerol (18:1)"	1.40584162388088	1.0001000150025	1.34188234706475	0.00358571428571429
"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)"	-1.0001000150025	0	-1.0001000150025	0.00130333333333333
"1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*"	0	0	0	0.000342857142857143
"1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*"	-1.633428800962	-1.41449648996668	-1.72660297827014	0.00510396825396825
"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)"	0	-1.0001000150025	-1.0001000150025	0.00264619047619048
"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)"	-1.38701725030211	-1.38701725030211	-1.38701725030211	0.00225555555555556
"1-palmitoyl-2-oleoyl-GPE (16:0/18:1)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00175333333333333
"1-palmitoyl-2-oleoyl-GPC (16:0/18:1)"	0	-1.0001000150025	-1.0001000150025	0.00115
"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00162666666666667
"1-palmitoyl-GPA (16:0)"	1.0001000150025	0	1.0001000150025	0.00132571428571429
"1-palmitoyl-GPE (16:0)"	0	0	0	0.00160571428571429
"1-palmitoyl-GPG (16:0)*"	1.6108093612007	1.3482822358431	1.51928768183395	0.0140357142857143
"1-palmitoyl-GPI* (16:0)"	0	0	0	0.000342857142857143
"1-palmitoyl-GPC (16:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00197333333333333
"1-palmitoylglycerol (16:0)"	-0.239047087854141	1.16291258471124	0.449133205025389	0.0349395238095238
"1-pentadecanoylglycerol (15:0)"	2.32572189861792	3.11576357287122	2.9268749851036	0.0590315873015873
"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00255333333333333
"1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*"	0	0	0	0.001
"1-stearoyl-2-linoleoyl-GPI (18:0/18:2)"	0	0	0	0.00479428571428571
"1-stearoyl-2-oleoyl-GPE (18:0/18:1)"	0	0	0	0.00032
"1-stearoyl-2-oleoyl-GPC (18:0/18:1)"	0	0	0	0.00342793650793651
"1-stearoyl-GPA (18:0)"	1.0001000150025	-0.301514085627365	1.05348722503908	0.00413746031746032
"1-stearoyl-GPE (18:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00387714285714286
"1-stearoyl-GPG (18:0)"	-1.34188234706475	-1.41449648996668	-1.40584162388088	0.00492380952380952
"1-stearoyl-GPI (18:0)"	0	0	0	0.000342857142857143
"1-stearoyl-GPS (18:0)*"	1.0001000150025	1.0001000150025	1.0001000150025	0.00272714285714286
"1-stearoyl-GPC (18:0)"	0	0	0	0.00489285714285714
"10-heptadecenoate (17:1n7)"	0.527604029674253	1.84957930944262	1.27992152478973	0.0185015873015873
"10-hydroxystearate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"12,13-DiHOME"	-1.55580399183099	-2.21467982123294	-1.88956318668441	0.0114333333333333
"13-HODE + 9-HODE"	0	0	0	0.00297619047619048
"13-methylmyristate"	0	0	0	0.000653333333333333
"methylpalmitate (15 or 2)"	2.75288905955994	2.9128959405446	3.03512143408337	0.0349509523809524
"17-methylstearate"	1.15094534372314	0.971377506067649	1.05243862787206	0.0194666666666667
"1H-quinolin-2-one"	-1.3782589832074	-0.78451281975028	-1.22069923735058	0.0176428571428571
"2'-deoxyadenosine"	0	0	0	0.00559047619047619
"2'-deoxyadenosine 5'-monophosphate"	0.632480831772952	1.0001000150025	0.447222540040205	0.00359047619047619
"2'-deoxycytidine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00244285714285714
"dCMP"	-0.577369515160903	-1.23643405442997	-1.0691353521157	0.00916761904761905
"2'-deoxyguanosine"	0.568234815463581	1.19539939287593	0.840159282635979	0.022317619047619
"2'-deoxyinosine"	0	0	0	0.00032
"2'-deoxyuridine"	-1.47185316635573	-2.13906801857805	-2.0338563346227	0.0119815873015873
"2,3-dihydroxyisovalerate"	-0.277352231599525	0	-0.156174142801614	0.00262380952380952
"2,4,6-trihydroxybenzoate"	-1.41449648996668	-1.57181676187063	-1.67347228586453	0.00401333333333333
"2,4-dihydroxyhydrocinnamate"	-1.26511349842314	-1.0001000150025	-1.21285649954833	0.00172888888888889
"2-(4-hydroxyphenyl)propionate"	-0.277352231599525	-0.447222540040205	-0.343001205617056	0.00575380952380952
"2,8-quinolinediol"	0.780916427750203	0.0867110621487237	0.0454911211928222	0.0137087301587302
"2-aminoadipate"	-1.70610212367578	-1.34188234706475	-1.70610212367578	0.00952222222222222
"2-aminobutyrate"	-1.09121936598082	-0.577369515160903	-1.09121936598082	0.0101546031746032
"2-aminoheptanoate"	0	0	0	0.00101111111111111
"2-hydroxy-3-methylvalerate"	1.04418762739093	0.825193182285392	0.737064079130529	0.0292766666666667
"2-hydroxyadipate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00208888888888889
"2-hydroxybutyrate/2-hydroxyisobutyrate"	1.0001000150025	1.0001000150025	1.38701725030211	0.00617477633477634
"2-hydroxyglutarate"	-1.0001000150025	0	-0.0272670961847541	0.00724571428571428
"2-hydroxypalmitate"	2.81604690457801	2.68368032084231	2.87126755529214	0.0552020634920635
"2-hydroxyphenylacetate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00691619047619048
"2-hydroxystearate"	0	1.633428800962	0.912397259060924	0.0142138095238095
"2-isopropylmalate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00433809523809524
"2-linoleoylglycerol (18:2)"	1.21285649954833	1.0001000150025	1.3782589832074	0.0113
"2-oleoylglycerol (18:1)"	0.640210638343084	-0.073521501950744	0.519210700251983	0.0193733333333333
"2-oxindole-3-acetate"	-0.640210638343084	-0.447222540040205	-0.50552634332374	0.0132095238095238
"3-(4-hydroxyphenyl)lactate (HPLA)"	-0.632480831772952	-0.2000008000048	-0.372109356086688	0.0100909523809524
"3-(2-hydroxyphenyl)propionate"	-1.78942709031673	-1.40584162388088	-1.68218213467293	0.0153984126984127
"3-(3-hydroxyphenyl)propionate"	1.0001000150025	1.0001000150025	1.0001000150025	0.0012
"3-(4-hydroxyphenyl)propionate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00543333333333333
"3-carboxyadipate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00555714285714286
"3-hydroxy-2-ethylpropionate"	0.277352231599525	0	0.156174142801614	0.00482047619047619
"3-hydroxy-3-methylglutarate"	-1.38701725030211	0.277352231599525	-0.816551019477037	0.00260714285714286
"3-hydroxybenzoate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00123333333333333
"3-hydroxybutyrate (BHBA)"	-1.0001000150025	-1.34188234706475	-1.40868513468813	0.00307904761904762
"3-hydroxyhexanoate"	0.377969872617405	0.968586853164613	0.803557074129106	0.03387
"3-hydroxyindolin-2-one"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00138666666666667
"3-hydroxyphenylacetate"	2.44419138706662	2.29486617152698	2.47427505135028	0.0343842857142857
"3-hydroxysebacate"	-1.05056739395228	-0.433563134521636	-0.519781790066246	0.00894380952380952
"3-methyl-2-oxobutyrate"	1.34188234706475	1.0001000150025	1.30008705568264	0.00167619047619048
"3-methyl-2-oxovalerate"	1.0001000150025	1.0001000150025	1.0001000150025	0.0035
"3-methyladipate"	-1.0001000150025	0.277352231599525	-0.447222540040205	0.00150952380952381
"3-methylglutaconate"	8.36756455197486	8.29653861617926	8.71982299009112	0.151088571428572
"3-methylglutarate/2-methylglutarate"	2.44460186427362	1.95149387124966	2.34572665276311	0.0153950793650794
"3-methylhistidine"	0.996215344362621	0.775072722972833	0.904127786835216	0.0252342857142857
"3-phenylpropionate (hydrocinnamate)"	4.48982711167024	4.64101169669391	4.75228488622331	0.0502120634920635
"3-sulfo-L-alanine"	1.0001000150025	1.0001000150025	1.0001000150025	0.000866666666666667
"3-ureidopropionate"	-1.41449648996668	-1.0001000150025	-1.34188234706475	0.00646380952380952
"4-acetamidobutanoate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00218507936507937
"4-cholesten-3-one"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00228
"4-ethylphenyl sulfate"	0	0	0	0.00086
"4-guanidinobutanoate"	1.34188234706475	1.0001000150025	1.30008705568264	0.00839666666666667
"4-hydroxybenzoate"	1.30008705568264	1.0001000150025	1.41449648996668	0.00605
"4-hydroxybutyrate (GHB)"	1.0001000150025	1.93805733711164	1.13588098109448	0.0176071428571429
"4-hydroxymandelate"	0	0	0	0.000676190476190476
"4-hydroxyphenylacetate"	-1.0001000150025	0	-1.0001000150025	0.000642857142857143
"4-hydroxyphenylpyruvate"	0	0	0	0.000933333333333333
"4-imidazoleacetate"	0	0	0	0.00281666666666667
"4-methyl-2-oxopentanoate"	-1.41449648996668	-1.38701725030211	-1.40868513468813	0.00471111111111111
"4-methylthio-2-oxobutanoate"	-1.34188234706475	-1.0001000150025	-1.41136235403654	0.00297
"5-(2-Hydroxyethyl)-4-methylthiazole"	-0.426409185675988	-1.41449648996668	-0.945695423653714	0.00298888888888889
"5-aminovalerate"	0.377969872617405	-0.132453468081214	0	0.014652380952381
"5-hydroxyhexanoate"	0	0	0	0.000333333333333333
"5-hydroxyindoleacetate"	0	1.41449648996668	1.40027448069996	0.0110071428571429
"5-hydroxylysine"	0	0	0	0.00280888888888889
"5-methyl-2'-deoxycytidine"	-1.31329077756478	-2.07777698257933	-1.84837070941057	0.0121371428571429
"5-methyluridine (ribothymidine)"	3.89361903851454	3.9981368397613	4.10139290550265	0.066245873015873
"5-oxoproline"	4.67120688159277	5.00835596880851	5.18498886128465	0.0923485714285714
"6-hydroxydaidzein"	1.0001000150025	0	1.0001000150025	0.00445333333333333
"6-hydroxynicotinate"	0.377969872617405	0.961612855580953	0.727645398532215	0.018018253968254
"6-oxopiperidine-2-carboxylate"	-0.0535287880949827	-0.61723691408347	-0.146910949136651	0.0181704761904762
"7-methylguanine"	4.48713757449536	4.66508118180942	5.00660542344379	0.0534615873015873
"8-hydroxyguanine"	-1.633428800962	-1.0001000150025	-1.698238938219	0.00363333333333333
"8-hydroxyoctanoate"	0	-1.0001000150025	-1.0001000150025	0.011127619047619
"9,10-DiHOME"	-1.0001000150025	0	-1.0001000150025	0.00100571428571429
"acetylcarnitine (C2)"	-1.38701725030211	-1.0001000150025	-1.40868513468813	0.00230952380952381
"acetylphosphate"	1.34410665149153	1.02575309771009	1.25376337649775	0.0207133333333333
"acisoga"	-1.41449648996668	-1.63201345532949	-1.69721475568169	0.00519047619047619
"adenine"	4.30192904644697	4.39435302330982	4.84121672016717	0.0440884126984127
"adenosine"	-1.633428800962	-1.70610212367578	-1.68226811161079	0.00441333333333333
"AMP"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0035
"adipate"	-1.38701725030211	0	-1.04361203344227	0.00675142857142857
"agmatine"	-1.40027448069996	-1.26511349842314	-1.34188234706475	0.00330714285714286
"alanine"	1.70610212367578	1.73257065675498	1.72379286398921	0.0134061904761905
"alanylleucine"	0.447222540040205	-1.34188234706475	-0.577369515160903	0.00384873015873016
"allo-threonine"	0	1.38701725030211	1.41449648996668	0.00100571428571429
"alpha-hydroxyisocaproate"	-1.70610212367578	-1.52788177900243	-1.8493807582508	0.0153022222222222
"alpha-hydroxyisovalerate"	-0.377969872617405	-1.0001000150025	-0.546885097306468	0.00983047619047619
"alpha-ketoglutarate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00133333333333333
"alpha-tocopherol"	-1.2876660719104	-1.34188234706475	-1.30791598819242	0.00332952380952381
"alpha-tocopherol acetate"	1.31917991881453	1.26511349842314	1.27340013051014	0.0105611111111111
"alpha-tocotrienol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00565714285714286
"anserine"	0.577369515160903	1.15485452924989	0.971699298463862	0.0132426984126984
"arabinose"	-1.698238938219	-1.41449648996668	-1.96037337289915	0.00331333333333333
"arabitol/xylitol"	0	0	0	0.00104888888888889
"arabonate/xylonate"	0	-1.0001000150025	-1.0001000150025	0.00155
"arachidate (20:0)"	0.730335695616076	0.863932900591756	1.04248394131012	0.0282687301587302
"arachidonate (20:4n6)"	-0.990244630543018	0.714322160223656	-0.15754095060919	0.015618253968254
"arginine"	0	0	0	0
"argininosuccinate"	0.632480831772952	0.426409185675988	0.632678384677044	0.0105733333333333
"asparagine"	0	0	0	0.000333333333333333
"aspartate"	0	0	0	0.00291428571428571
"azelate (nonanedioate; C9)"	-1.66712982262021	-1.34188234706475	-1.57181676187063	0.00353015873015873
"benzoate"	-1.34188234706475	-1.41449648996668	-1.40584162388088	0.010322380952381
"beta-alanine"	0	0	0	0.0027984126984127
"beta-guanidinopropanoate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00210555555555556
"beta-hydroxyisovalerate"	-0.175412143591909	-1.54340101981182	-1.17311185321857	0.00917222222222222
"beta-sitosterol"	0	0	0	0.00204285714285714
"betaine"	0	1.0001000150025	1.0001000150025	0.00275982683982684
"bilirubin"	1.41449648996668	1.633428800962	1.59512088466549	0.00311476190476191
"biliverdin"	1.0001000150025	-0.447222540040205	0.318002579774592	0.00595190476190476
"cadaverine"	-1.0001000150025	1.0001000150025	0.156174142801614	0.00199666666666667
"campesterol"	0	0	0	0.00294285714285714
"caprate (10:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000996190476190476
"caproate (6:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000857142857142857
"carboxyethyl-GABA"	1.0001000150025	-0.277352231599525	0.49237790049597	0.00670666666666667
"carnitine"	0	-1.0001000150025	-1.0001000150025	0.000666666666666667
"carnosine"	-1.0001000150025	1.0001000150025	0.343001205617056	0.0013684126984127
"catechol sulfate"	0	0	0	0
"chenodeoxycholate"	6.4896623070837	6.59144845760239	6.82417831927588	0.116759523809524
"chiro-inositol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0074
"cholate"	7.80394004765199	7.83416960859884	8.24009766666767	0.131996190476191
"cholesterol"	-1.41449648996668	-1.38701725030211	-1.40584162388088	0.00400666666666667
"choline"	0	0	0	0
"phosphocholine"	-1.26511349842314	-1.41449648996668	-1.34188234706475	0.0016952380952381
"citrate"	2.61163018634831	2.43000505853586	2.73979500051689	0.0375476190476191
"citrulline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00555952380952381
"coprostanol"	-1.02575309771009	-1.73257065675498	-1.28739243437392	0.00625
"creatine"	0	0	0	0.00105555555555556
"creatinine"	0	1.0001000150025	1.0001000150025	0.012867619047619
"cysteine"	0	0	0	0.000976190476190476
"cysteine s-sulfate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00414666666666667
"cysteine sulfinic acid"	0	-0.277352231599525	-0.156174142801614	0.00444619047619048
"cysteinylglycine"	-1.41449648996668	-1.0001000150025	-1.40868513468813	0.00373571428571429
"cystine"	-1.98067556438252	-1.96471897850879	-1.9966929939997	0.00493
"cytidine"	0	-1.0001000150025	-1.0001000150025	0.0151604761904762
"cytosine"	1.66712982262021	0.710778221792082	1.58007843704047	0.0116715873015873
"D-urobilin"	-1.34188234706475	-1.0001000150025	-1.34188234706475	0.00190571428571429
"daidzein"	0	1.0001000150025	1.0001000150025	0.00103333333333333
"delta-tocopherol"	-1.41449648996668	-1.66712982262021	-1.64022428089533	0.00225333333333333
"deoxycarnitine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00422285714285714
"deoxycholate"	0	0	0	0.00032
"dihomolinoleate (20:2n6)"	-0.739980589279464	-0.277352231599525	-0.644530159982824	0.0109595238095238
"dihomolinolenate (20:3n3 or 3n6)"	-1.69294083934382	-1.633428800962	-1.69154642950773	0.0117404761904762
"dihydroferulic acid"	1.0001000150025	0	1.0001000150025	0.00231666666666667
"dihydroorotate"	0	-1.0001000150025	-1.0001000150025	0.00166666666666667
"dihydroxyacetone phosphate (DHAP)"	0	-0.277352231599525	-0.128037089829937	0.0101333333333333
"dimethyl sulfone"	0	-1.0001000150025	-1.0001000150025	0.0012
"dimethylarginine (ADMA + SDMA)"	1.41449648996668	1.52788177900243	1.633428800962	0.00518730158730159
"dimethylglycine"	0	0	0	0.002
"dimethylmalonic acid"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00442047619047619
"docosadienoate (22:2n6)"	0.640210638343084	-0.632480831772952	0.0568880308092263	0.00834017316017316
"docosapentaenoate (n6 DPA; 22:5n6)"	3.89359892244322	3.21302861301848	3.87038906969725	0.0498384126984127
"dodecanedioate (C12)"	-0.262614676861393	-0.282844975243472	-0.431339117802225	0.00840952380952381
"ectoine"	-1.38701725030211	-1.26511349842314	-1.98855334571449	0.00245333333333333
"eicosapentaenoate (EPA; 20:5n3)"	1.66494077351926	1.633428800962	1.7224028172392	0.0213161904761905
"eicosenoate (20:1n9 or 1n11)"	1.68892683417383	1.7025928807948	2.01059943410483	0.0373469841269841
"enterodiol"	-0.2000008000048	-0.447222540040205	-0.768318676226357	0.00604333333333333
"enterolactone"	1.84453614039677	0.710778221792082	1.62789817255938	0.0104552380952381
"equol"	0	0	0	0.000702857142857143
"equol sulfate"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0014
"ergothioneine"	3.84896937189834	3.78867615212041	4.03556965627182	0.0594822222222222
"erucate (22:1n9)"	0.426409185675988	0.816551019477037	0.663514892861133	0.0111403174603175
"erythritol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000363636363636364
"erythronate*"	0.377969872617405	1.44145279399878	1.00879960924715	0.0147184126984127
"erythrose"	-1.40027448069996	-1.34188234706475	-1.41449648996668	0.00232112554112554
"ethylmalonate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00153333333333333
"ferulate"	0.17960588140152	1.41449648996668	0.308392472411297	0.00379603174603175
"FMN"	4.09453460893889	4.52201033781573	4.55661469710443	0.0606814285714286
"FAD"	0	0	0	0.00032
"formiminoglutamate"	-1.0001000150025	-0.277352231599525	-0.727645398532215	0.00726761904761905
"fructose"	0	-1.0001000150025	-1.0001000150025	0.000662857142857143
"fucose"	0	-1.0001000150025	-1.0001000150025	0.00200888888888889
"fumarate"	-1.38701725030211	1.0001000150025	-0.343001205617056	0.00383047619047619
"galactitol (dulcitol)"	1.38701725030211	1.09121936598082	1.20546194356452	0.0162460317460317
"galactonate"	0	1.0001000150025	1.0001000150025	0.00308730158730159
"gamma-aminobutyrate (GABA)"	0	0	0	0.000342857142857143
"gamma-CEHC"	0	0	0	0.000702857142857143
"gamma-glutamyl-alpha-lysine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00188333333333333
"gamma-glutamyl-epsilon-lysine"	0	0	0	0.00233
"gamma-glutamylalanine"	1.0001000150025	1.40027448069996	1.39296447010405	0.00543888888888889
"gamma-glutamylglutamate"	-1.0001000150025	0	-0.2000008000048	0.00235238095238095
"gamma-glutamylglutamine"	-1.0001000150025	-1.38701725030211	-1.04361203344227	0.00839428571428572
"gamma-glutamylglycine"	1.633428800962	1.73257065675498	1.7224028172392	0.0185634920634921
"gamma-glutamylhistidine"	1.73257065675498	0.898098940388469	1.46057797425501	0.0140128571428571
"gamma-glutamylisoleucine*"	0	-1.0001000150025	-1.0001000150025	0.0026
"gamma-glutamylmethionine"	0	0	0	0.00337
"gamma-glutamylphenylalanine"	3.82156130595049	3.74318590864243	3.94599180073055	0.0650087301587301
"gamma-glutamylthreonine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00392619047619048
"gamma-glutamyltyrosine"	1.54318352052665	1.26511349842314	1.50323737157083	0.0314828571428572
"gamma-tocopherol/beta-tocopherol"	-1.41449648996668	-1.47742027316613	-1.44709423314414	0.00742380952380952
"gamma-tocotrienol"	-0.447222540040205	0	0	0.00733507936507936
"genistein"	0	0	0	0.000983333333333333
"gentisate"	-0.273436415201921	-1.65072361401874	-1.22069923735058	0.0178466666666667
"gluconate"	-1.38701725030211	0	-1.40584162388088	0.00383
"glucose"	0	0	0	0.000333333333333333
"glucose 6-phosphate"	0.933337819511083	0.187135513805064	0.352677194488849	0.0195646031746032
"glucuronate"	-0.90460805014728	0.142857434403225	-0.557103304212337	0.00290952380952381
"glutamate"	-1.34188234706475	-0.343001205617056	-0.836867896104842	0.00416190476190476
"glutamate, gamma-methyl ester"	0.686026624935565	-0.277352231599525	0.390572690876419	0.00474603174603175
"glutamine"	0	0.277352231599525	0.156174142801614	0.00353666666666667
"glutamyl-meso-diaminopimelate"	-1.41449648996668	-1.0001000150025	-1.39296447010405	0.00376666666666667
"glutarate (pentanedioate)"	-1.38701725030211	-1.0001000150025	-1.34188234706475	0.00468730158730159
"glutaroylcarnitine (C5)"	0	1.0001000150025	1.0001000150025	0.00175238095238095
"glycerate"	-0.661722133217528	0.333337037098767	-0.0403896261749475	0.00882761904761905
"glycerol"	1.0001000150025	1.30008705568264	1.37224701077541	0.00519142857142857
"glycerophosphoethanolamine"	0	0	0	0.00148666666666667
"glycerophosphoglycerol"	-0.656639096996418	-0.733088431128662	-0.798923500208932	0.035716810966811
"glycerophosphoinositol*"	0.704796485919794	-0.377969872617405	0.482427006867052	0.0364104761904762
"glycerophosphorylcholine (GPC)"	-1.80898054265162	-2.03284157220599	-1.97414904471026	0.011030303030303
"glycine"	0.632480831772952	-0.2000008000048	0.128037089829937	0.00363333333333333
"glycitein"	-0.277352231599525	-1.0001000150025	-0.447222540040205	0.00243174603174603
"glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)"	0	0	0	0.00417380952380952
"glycosyl-N-stearoyl-sphingosine (d18:1/18:0)"	1.41449648996668	-0.083045537126544	0.62499231390297	0.0215142857142857
"glycylisoleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00321333333333333
"glycylleucine"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00191333333333333
"glycylvaline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00109666666666667
"guanidinoacetate"	-1.46185076005934	-1.40027448069996	-1.53398310538526	0.00901047619047619
"guanine"	0	0	0	0.00154285714285714
"guanosine"	0	0	0	0.0142176190476191
"heme"	0	1.0001000150025	1.0001000150025	0.00065
"histamine"	-0.525240221024157	-0.375828322348541	-0.0430780526441548	0.0281495238095238
"histidine"	0	0	0	0.00226507936507937
"homoarginine"	0.277352231599525	-0.426409185675988	-0.218218929376225	0.00851333333333333
"homocitrulline"	-0.2000008000048	-1.0001000150025	-0.901228302539253	0.0207153968253968
"hydantoin-5-propionic acid"	0	-0.426409185675988	-0.14907152977042	0.015608253968254
"hypotaurine"	0	0	0	0.00100952380952381
"hypoxanthine"	0	-1.0001000150025	-0.2000008000048	0.00273666666666667
"I-urobilinogen"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00274555555555556
"imidazole propionate"	0	-1.0001000150025	-1.0001000150025	3e-04
"imidazole lactate"	-1.09121936598082	-0.92855674233093	-1.13204392820909	0.0100666666666667
"indole-3-carboxylic acid"	3.869011330932	2.84419788111958	3.74082515081118	0.0578028571428571
"indoleacetate"	1.0001000150025	1.0001000150025	1.0001000150025	0.0010184126984127
"indoleacrylate"	0	0	0	3e-04
"indolelactate"	0	0	0	0.00106666666666667
"indolepropionate"	0	0	0	0.000746666666666667
"indolin-2-one"	0	0	0	0.0024
"inosine"	-1.0001000150025	0	-0.447222540040205	0.00306507936507937
"isobutyrylglycine (C4)"	0	0	0	0
"isoleucine"	1.0001000150025	0.447222540040205	0.557103304212337	0.00716349206349206
"isoleucylglycine"	2.40178107489727	1.39167162418617	1.91705974510391	0.0275895238095238
"isovalerate (C5)"	1.0001000150025	0	1.0001000150025	0.00355714285714286
"isovalerylglycine"	1.698238938219	1.633428800962	1.72379286398921	0.00816984126984127
"itaconate"	-1.95149387124966	-2.13140239301052	-2.18150881682895	0.0117261904761905
"kynurenate"	0	1.0001000150025	1.0001000150025	0.00868477633477633
"kynurenine"	-1.0001000150025	0.632480831772952	-0.318002579774592	0.00442380952380952
"L-urobilin"	-1.0001000150025	0	-1.0001000150025	0.000986666666666667
"lactate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00184285714285714
"lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)"	0	0	0	0.00567825396825397
"lanosterol"	0	0	0	0.000666666666666667
