"d7_cc_ctrl"	"d7_cc_sub"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*"	2.71727636009215	2.85947807850298	2.82447559892754	0.0262260317460317
"1-oleoyl-GPE (18:1)"	4.23634561815212	4.19344657034465	4.44688338698734	0.0420030158730159
"1-oleoyl-GPG (18:1)*"	0	0	0	0.00170666666666667
"1-oleoyl-GPS (18:1)"	0	1.0001000150025	1.0001000150025	0.00032
"1-oleoylglycerol (18:1)"	1.34188234706475	1.38701725030211	1.41449648996668	0.01333
"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)"	-1.69147737108435	-1.89049766339359	-1.99253179054983	0.0158571428571429
"1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*"	0.277352231599525	0	0.128037089829937	0.0015
"1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*"	0	0	0	0
"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)"	1.70610212367578	1.0001000150025	1.65948694091256	0.00327714285714286
"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)"	0	0	0	0.00901666666666667
"1-palmitoyl-2-oleoyl-GPE (16:0/18:1)"	0.447222540040205	0.78451281975028	0.632480831772952	0.00949428571428571
"1-palmitoyl-2-oleoyl-GPC (16:0/18:1)"	-0.577369515160903	-0.412575521125347	-0.252428064545547	0.0214104761904762
"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*"	1.55580399183099	1.08398955592382	1.65984379188853	0.0119095238095238
"1-palmitoyl-GPA (16:0)"	0	0	0	0.000333333333333333
"1-palmitoyl-GPE (16:0)"	0.328892247587811	0.198030285186211	0.328922455310827	0.0287380952380952
"1-palmitoyl-GPG (16:0)*"	-1.0001000150025	0	-1.0001000150025	0.00366825396825397
"1-palmitoyl-GPI* (16:0)"	-1.38701725030211	-1.38701725030211	-1.41449648996668	0.00854761904761905
"1-palmitoyl-GPC (16:0)"	-1.41449648996668	-1.66494077351926	-1.67378877955733	0.0039
"1-palmitoylglycerol (16:0)"	0	0	0	0.00106666666666667
"1-pentadecanoylglycerol (15:0)"	-1.38701725030211	-1.41449648996668	-1.40868513468813	0.0024
"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)"	1.0001000150025	1.41449648996668	1.3782589832074	0.00703333333333333
"1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*"	1.40027448069996	1.38701725030211	1.41449648996668	0.00606730158730159
"1-stearoyl-2-linoleoyl-GPI (18:0/18:2)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00123333333333333
"1-stearoyl-2-oleoyl-GPE (18:0/18:1)"	2.10534969893364	2.06372085853249	2.38483505167427	0.0125666666666667
"1-stearoyl-2-oleoyl-GPC (18:0/18:1)"	1.05056739395228	0.898098940388469	0.97342074996114	0.0113901587301587
"1-stearoyl-GPA (18:0)"	0	0	0	0
"1-stearoyl-GPE (18:0)"	-0.245771060683381	-0.90460805014728	-0.520933308226424	0.0151907792207792
"1-stearoyl-GPG (18:0)"	-0.727645398532215	0	0	0.00194666666666667
"1-stearoyl-GPI (18:0)"	1.76978483002788	1.03490377828596	1.86267385922162	0.0203480952380952
"1-stearoyl-GPS (18:0)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00686666666666667
"1-stearoyl-GPC (18:0)"	0	0	0	0
"10-heptadecenoate (17:1n7)"	-1.41449648996668	-1.21285649954833	-1.34188234706475	0.0137255555555556
"10-hydroxystearate"	0	0	0	0.000355555555555556
"12,13-DiHOME"	0	0	0	0.000653333333333333
"13-HODE + 9-HODE"	0	0	0	0.000921428571428571
"13-methylmyristate"	-1.95157740227166	-0.805036639964494	-1.47829981256153	0.0167661904761905
"methylpalmitate (15 or 2)"	-1.0001000150025	-1.41449648996668	-1.40027448069996	0.0058047619047619
"17-methylstearate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00192666666666667
"1H-quinolin-2-one"	0	1.0001000150025	1.0001000150025	0.00481
"2'-deoxyadenosine"	-1.25743588589291	-1.26511349842314	-1.25785303780056	0.0131984126984127
"2'-deoxyadenosine 5'-monophosphate"	-1.31016884740773	-0.762045011060666	-1.15410714549298	0.010712380952381
"2'-deoxycytidine"	-0.128037089829937	-1.0001000150025	-0.569821383292798	0.00358174603174603
"dCMP"	-2.00080048032022	-1.17685977192638	-1.58052609180136	0.00764761904761905
"2'-deoxyguanosine"	0	0	0	0.00212063492063492
"2'-deoxyinosine"	0	0	0	0
"2'-deoxyuridine"	-1.38701725030211	-1.41449648996668	-1.40584162388088	0.00113523809523809
"2,3-dihydroxyisovalerate"	0.942892858005893	-0.384621074318331	0.45084398092239	0.0044
"2,4,6-trihydroxybenzoate"	0	0	0	0.0012
"2,4-dihydroxyhydrocinnamate"	0	0	0	0.00183333333333333
"2-(4-hydroxyphenyl)propionate"	0	0	0	0.000688888888888889
"2,8-quinolinediol"	0	0	0	0.000833333333333333
"2-aminoadipate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00184285714285714
"2-aminobutyrate"	0.277352231599525	-0.447222540040205	-0.128037089829937	0.00756666666666667
"2-aminoheptanoate"	0	0	0	0.00124285714285714
"2-hydroxy-3-methylvalerate"	3.04525504110972	2.09182381553388	2.92434712150515	0.0423834920634921
"2-hydroxyadipate"	0	0	0	0.000857142857142857
"2-hydroxybutyrate/2-hydroxyisobutyrate"	0	0.2000008000048	0.128037089829937	0.00428333333333333
"2-hydroxyglutarate"	-0.229416941331325	0	-0.368820261987681	0.00797333333333333
"2-hydroxypalmitate"	0	-1.0001000150025	-1.0001000150025	0.00137777777777778
"2-hydroxyphenylacetate"	0	0	0	0.000342857142857143
"2-hydroxystearate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00106666666666667
"2-isopropylmalate"	-1.34188234706475	-1.41449648996668	-1.40584162388088	0.00292
"2-linoleoylglycerol (18:2)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0035
"2-oleoylglycerol (18:1)"	-1.57181676187063	-1.46090517970292	-1.55533927863144	0.00647
"2-oxindole-3-acetate"	0	0	0	0.000966666666666667
"3-(4-hydroxyphenyl)lactate (HPLA)"	-1.0001000150025	0.632480831772952	0.277352231599525	0.00293333333333333
"3-(2-hydroxyphenyl)propionate"	0	0	0	0.00032
"3-(3-hydroxyphenyl)propionate"	1.38701725030211	1.70610212367578	1.66494077351926	0.00469047619047619
"3-(4-hydroxyphenyl)propionate"	0.2000008000048	0	0.128037089829937	0.00309333333333333
"3-carboxyadipate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00176666666666667
"3-hydroxy-2-ethylpropionate"	0	1.0001000150025	1.0001000150025	0.000685714285714286
"3-hydroxy-3-methylglutarate"	0	0	0	0
"3-hydroxybenzoate"	1.0001000150025	0	1.0001000150025	0.000692857142857143
"3-hydroxybutyrate (BHBA)"	0	0	0	0.000676190476190476
"3-hydroxyhexanoate"	-1.34188234706475	-1.38701725030211	-1.40868513468813	0.00206666666666667
"3-hydroxyindolin-2-one"	3.38952811532301	3.50315361980732	3.62914914142575	0.03836
"3-hydroxyphenylacetate"	0	0	0	0.000342857142857143
"3-hydroxysebacate"	0	0	0	0.00035
"3-methyl-2-oxobutyrate"	8.47359634089819	8.48336142281753	8.82085586077227	0.137022380952381
"3-methyl-2-oxovalerate"	8.06457852353426	8.01818760899492	8.43698177259414	0.112027936507936
"3-methyladipate"	0	-1.0001000150025	-1.0001000150025	0.000342857142857143
"3-methylglutaconate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"3-methylglutarate/2-methylglutarate"	-1.0001000150025	-1.41449648996668	-1.3782589832074	0.00150952380952381
"3-methylhistidine"	2.73027398418681	2.45825325402771	2.75389434090384	0.0343738095238095
"3-phenylpropionate (hydrocinnamate)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00741809523809524
"3-sulfo-L-alanine"	0	0	0	0.00035
"3-ureidopropionate"	-1.38701725030211	-1.34188234706475	-1.37224701077541	0.0100938095238095
"4-acetamidobutanoate"	-0.632480831772952	-0.846709477054881	-0.75228382703825	0.0128238095238095
"4-cholesten-3-one"	0	0	0	0.000342857142857143
"4-ethylphenyl sulfate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"4-guanidinobutanoate"	0	-1.0001000150025	-1.0001000150025	0.00796428571428571
"4-hydroxybenzoate"	-1.0001000150025	-1.38701725030211	-1.34188234706475	0.00274
"4-hydroxybutyrate (GHB)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00402857142857143
"4-hydroxymandelate"	0	1.0001000150025	1.0001000150025	0.00103174603174603
"4-hydroxyphenylacetate"	-0.447222540040205	-1.0001000150025	-0.557103304212337	0.00248874458874459
"4-hydroxyphenylpyruvate"	7.18838541756314	7.13613079741284	7.44855475977525	0.123501746031746
"4-imidazoleacetate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00388666666666667
"4-methyl-2-oxopentanoate"	8.27759002656501	8.39285920368762	8.68894362338355	0.121079523809524
"4-methylthio-2-oxobutanoate"	4.92220211286883	5.1457933271796	5.24639655004444	0.0714233333333333
"5-(2-Hydroxyethyl)-4-methylthiazole"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00477777777777778
"5-aminovalerate"	-1.38701725030211	-1.38701725030211	-1.41449648996668	0.00475555555555556
"5-hydroxyhexanoate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00152
"5-hydroxyindoleacetate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000342857142857143
"5-hydroxylysine"	-1.26511349842314	0	-1.0001000150025	0.0074
"5-methyl-2'-deoxycytidine"	-1.0001000150025	-1.40027448069996	-1.34188234706475	0.00125555555555556
"5-methyluridine (ribothymidine)"	-1.0001000150025	-1.21285649954833	-1.24536727481318	0.0024
"5-oxoproline"	1.40027448069996	1.0001000150025	1.37224701077541	0.00878952380952381
"6-hydroxydaidzein"	1.0001000150025	1.0001000150025	1.0001000150025	0.00138571428571429
"6-hydroxynicotinate"	0	-1.38701725030211	-1.41449648996668	0.00186666666666667
"6-oxopiperidine-2-carboxylate"	1.09386834634607	0.83210790380235	0.805498458959137	0.015488253968254
"7-methylguanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00292380952380952
"8-hydroxyguanine"	-1.0001000150025	0	-1.0001000150025	0.00480619047619048
"8-hydroxyoctanoate"	0	0	0	0.00150952380952381
"9,10-DiHOME"	0	0	0	0
"acetylcarnitine (C2)"	-0.377969872617405	0.577369515160903	5.40305870480359e-17	0.0182120634920635
"acetylphosphate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0012
"acisoga"	0	0	0	0.000342857142857143
"adenine"	7.91074107046651	7.9139392244619	8.23283323432684	0.12052
"adenosine"	-0.53612260568235	0.70933505355602	0.0908622451001514	0.0297471428571429
"AMP"	0	-1.0001000150025	-0.557103304212337	0.00487047619047619
"adipate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00152222222222222
"agmatine"	0	0	0	0
"alanine"	3.98415647762215	4.28738281738742	4.38584824077579	0.0729949206349206
"alanylleucine"	0	0	0	0.000333333333333333
"allo-threonine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00177142857142857
"alpha-hydroxyisocaproate"	-1.57181676187063	-1.633428800962	-1.95010004783072	0.00500238095238095
"alpha-hydroxyisovalerate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000746666666666667
"alpha-ketoglutarate"	0.538831549804021	-0.311498934122558	-0.0438371055926049	0.0285504761904762
"alpha-tocopherol"	0	0	0	0.00135238095238095
"alpha-tocopherol acetate"	0	1.0001000150025	1.0001000150025	0.00067
"alpha-tocotrienol"	0	0	0	0.00032
"anserine"	-0.229416941331325	-0.174078183466144	0.084215251833802	0.0044
"arabinose"	-1.40027448069996	-1.0001000150025	-1.34188234706475	0.00183666666666667
"arabitol/xylitol"	0	0	0	0.000571428571428571
"arabonate/xylonate"	-0.708607867341532	-1.15248496444665	-0.996215344362621	0.01528
"arachidate (20:0)"	0.632480831772952	0.920435956259053	0.84031393150693	0.0363031746031746
"arachidonate (20:4n6)"	-1.0001000150025	0	-1.0001000150025	0.000986666666666667
"arginine"	-1.06916716516597	-0.282218508282061	-0.592890006814061	0.0198080952380952
"argininosuccinate"	0	0	0	0
"asparagine"	-0.277352231599525	-0.277352231599525	-0.277352231599525	0.00713888888888889
"aspartate"	-1.78625700223531	-1.21285649954833	-1.67297571635477	0.00723
"azelate (nonanedioate; C9)"	-0.640210638343084	-1.27941367386698	-1.08272378237976	0.01282
"benzoate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00157619047619048
"beta-alanine"	6.89740312201611	6.78733647484571	7.28588611996779	0.111211255411255
"beta-guanidinopropanoate"	0	0	0	0.00236666666666667
"beta-hydroxyisovalerate"	-1.66494077351926	-1.66712982262021	-1.68226811161079	0.00697666666666667
"beta-sitosterol"	0	-1.0001000150025	-1.0001000150025	0.00443714285714286
"betaine"	0	0	0	0.00203333333333333
"bilirubin"	0	0	0	0.00544555555555556
"biliverdin"	0	0	0	0.00067
"cadaverine"	0	0	0	0.00325619047619048
"campesterol"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0027
"caprate (10:0)"	-1.41336579714812	-0.870454225778491	-1.23285945024619	0.00985714285714286
"caproate (6:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00449666666666667
"carboxyethyl-GABA"	0	0	0	0
"carnitine"	0	0	0	0
"carnosine"	0	0	0	0
"catechol sulfate"	-1.34188234706475	-1.38701725030211	-1.40868513468813	0.00267619047619048
"chenodeoxycholate"	1.89049766339359	1.98067556438252	1.99514664611262	0.0135636363636364
"chiro-inositol"	6.55167975117843	6.46231914211696	6.72421590054733	0.104142857142857
"cholate"	0.83210790380235	0	0.478102371912867	0.00580952380952381
"cholesterol"	1.42586269148041	0.260695394675645	0.907605976451007	0.0541276190476191
"choline"	-1.0001000150025	-1.34188234706475	-1.41136235403654	0.00158333333333333
"phosphocholine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000342857142857143
"citrate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00586666666666666
"citrulline"	-0.17960588140152	-0.610870015864105	-0.478294391116633	0.0196880952380952
"coprostanol"	0	0	0	0
"creatine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00204444444444444
"creatinine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00472
"cysteine"	1.0001000150025	1.03490377828596	1.19907452610181	0.018788253968254
"cysteine s-sulfate"	0	0	0	0.00187619047619048
"cysteine sulfinic acid"	0	0	0	0.00110222222222222
"cysteinylglycine"	0	0	0	0
"cystine"	1.80798293248553	1.3482822358431	1.64488831998656	0.0229387301587302
"cytidine"	2.281537558353	2.22488231893269	2.41759744352564	0.0126214285714286
"cytosine"	-1.26511349842314	-1.57181676187063	-1.46090517970292	0.00249666666666667
"D-urobilin"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00106666666666667
"daidzein"	1.0001000150025	0	1.0001000150025	0.00539571428571429
"delta-tocopherol"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00330952380952381
"deoxycarnitine"	0	0	0	0.000355555555555556
"deoxycholate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00153333333333333
"dihomolinoleate (20:2n6)"	0	0	0	0.00241285714285714
"dihomolinolenate (20:3n3 or 3n6)"	0	0	0	0.00116666666666667
"dihydroferulic acid"	0	0	0	0
"dihydroorotate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00474444444444444
"dihydroxyacetone phosphate (DHAP)"	1.0001000150025	1.0001000150025	1.0001000150025	0.000746666666666667
"dimethyl sulfone"	0.0600841985036613	1.75615857313638	1.256472742249	0.0233920634920635
"dimethylarginine (ADMA + SDMA)"	0	0	0	0.00203333333333333
"dimethylglycine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00303333333333333
"dimethylmalonic acid"	0	0	0	0
"docosadienoate (22:2n6)"	0	0	0	0
"docosapentaenoate (n6 DPA; 22:5n6)"	-1.0001000150025	0	-1.0001000150025	0.000342857142857143
"dodecanedioate (C12)"	-1.34188234706475	-1.0001000150025	-1.3782589832074	0.00299365079365079
"ectoine"	1.0001000150025	1.2876660719104	1.60049847551052	0.00451619047619048
"eicosapentaenoate (EPA; 20:5n3)"	-1.0001000150025	0	-1.0001000150025	0.00115333333333333
"eicosenoate (20:1n9 or 1n11)"	0	0	0	0.000333333333333333
"enterodiol"	-1.0001000150025	0	-1.0001000150025	0.00338666666666667
"enterolactone"	-1.0001000150025	0	-1.0001000150025	0.00064
"equol"	0	-1.0001000150025	-0.585225778302558	0.00508714285714286
"equol sulfate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00762571428571429
"ergothioneine"	0	0	0	0
"erucate (22:1n9)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00267619047619048
"erythritol"	0.277352231599525	0.447222540040205	0.343001205617056	0.0116111111111111
"erythronate*"	0	0	0	0.000342857142857143
"erythrose"	-1.0001000150025	-0.632480831772952	-0.277352231599525	0.0122733333333333
"ethylmalonate"	0	0	0	0.00170238095238095
"ferulate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00106666666666667
"FMN"	0	0	0	0
"FAD"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0018
"formiminoglutamate"	1.0001000150025	-0.301514085627365	0.49237790049597	0.0119766666666667
"fructose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00138666666666667
"fucose"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00378333333333333
"fumarate"	0	-1.0001000150025	-1.0001000150025	0.00315714285714286
"galactitol (dulcitol)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"galactonate"	-1.26511349842314	-1.34188234706475	-1.30008705568264	0.0042
"gamma-aminobutyrate (GABA)"	-2.16467160740881	-0.825193182285392	-1.68191687087764	0.0123261904761905
"gamma-CEHC"	-1.57181676187063	0.0735215019507441	-0.78451281975028	0.00506428571428571
"gamma-glutamyl-alpha-lysine"	0	0.206285127062678	0.290131868790556	0.0209380952380952
"gamma-glutamyl-epsilon-lysine"	0	0	0	0
"gamma-glutamylalanine"	-1.41449648996668	-1.41449648996668	-1.633428800962	0.00481809523809524
"gamma-glutamylglutamate"	-0.447222540040205	-1.0001000150025	-0.585225778302558	0.00401333333333333
"gamma-glutamylglutamine"	0.128037089829936	0.632480831772952	0.421547129219353	0.0115161904761905
"gamma-glutamylglycine"	-1.83891159036711	-1.78942709031673	-1.83296727930069	0.0121
"gamma-glutamylhistidine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00667333333333333
"gamma-glutamylisoleucine*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00191111111111111
"gamma-glutamylmethionine"	6.34712965262056	6.39521021544545	6.7372045872178	0.0999499999999999
"gamma-glutamylphenylalanine"	-0.852864894215877	-1.0001000150025	-0.686026624935565	0.00357952380952381
"gamma-glutamylthreonine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00853333333333333
"gamma-glutamyltyrosine"	0	-1.0001000150025	-1.0001000150025	0.00213809523809524
"gamma-tocopherol/beta-tocopherol"	0	0	0	0.00127555555555556
"gamma-tocotrienol"	0	0	0	0.00259047619047619
"genistein"	1.0001000150025	1.0001000150025	1.0001000150025	0.00499952380952381
"gentisate"	-1.57181676187063	-1.21285649954833	-1.46185076005934	0.0032530303030303
"gluconate"	0	0	0	3e-04
"glucose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00168952380952381
"glucose 6-phosphate"	0.816551019477037	0.727645398532215	0.90460805014728	0.0063
"glucuronate"	0	0	0	0.00142285714285714
"glutamate"	1.15102313879033	1.39567426807	1.17552251691514	0.047
"glutamate, gamma-methyl ester"	-1.0001000150025	0	-1.0001000150025	0.000746666666666667
"glutamine"	0	-1.0001000150025	0	0.00516285714285714
"glutamyl-meso-diaminopimelate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000966666666666667
"glutarate (pentanedioate)"	1.41449648996668	0	0.686026624935565	0.0109135064935065
"glutaroylcarnitine (C5)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000333333333333333
"glycerate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"glycerol"	0	0	0	0.00372285714285714
"glycerophosphoethanolamine"	0	0.610870015864105	0.415066860269068	0.0126761904761905
"glycerophosphoglycerol"	-0.277352231599525	-0.277352231599525	-0.277352231599525	0.0172238095238095
"glycerophosphoinositol*"	-1.41449648996668	-1.56708359861203	-1.73257065675498	0.00486857142857143
"glycerophosphorylcholine (GPC)"	1.03490377828596	1.97642991813567	1.43428826396392	0.0200333333333333
"glycine"	2.52695528629711	3.04412282920349	3.0484371466196	0.0384690476190476
"glycitein"	0.277352231599525	0	-0.156174142801614	0.00567285714285714
"glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)"	0	0	0	0.0029
"glycosyl-N-stearoyl-sphingosine (d18:1/18:0)"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0021
"glycylisoleucine"	1.0001000150025	0	0.318002579774592	0.00508666666666667
"glycylleucine"	0.447222540040205	-0.447222540040205	0	0.0068
"glycylvaline"	3.52827971011615	3.78898368005065	4.09360539113869	0.0595738095238095
"guanidinoacetate"	0	0	0	0.00493809523809524
"guanine"	3.1410254042717	3.06020611621657	3.44299662752114	0.0501876190476191
"guanosine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00102
"heme"	0	0	0	0
"histamine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00141666666666667
"histidine"	5.97428633541583	5.82218432022863	6.13750667271436	0.0859650793650793
"homoarginine"	1.0001000150025	0	1.0001000150025	0.00432666666666667
"homocitrulline"	-1.0001000150025	0	-1.0001000150025	0.00062
"hydantoin-5-propionic acid"	-1.05715096918958	1.06353041314374	0.0287836855098999	0.0225849206349206
"hypotaurine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00822380952380952
"hypoxanthine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00171666666666667
"I-urobilinogen"	0	-1.0001000150025	-1.0001000150025	0.000333333333333333
"imidazole propionate"	0	0	0	0.00483476190476191
"imidazole lactate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00201666666666667
"indole-3-carboxylic acid"	0	0	0	0
"indoleacetate"	0	0	0	0.000566666666666667
"indoleacrylate"	0	0	0	0
"indolelactate"	-0.707142139177478	-1.3482822358431	-1.10709190397553	0.0190255555555555
"indolepropionate"	0	0	0	0.000666666666666667
"indolin-2-one"	-1.34188234706475	-1.41449648996668	-1.40584162388088	0.00228
"inosine"	0	1.0001000150025	1.0001000150025	0.010612380952381
"isobutyrylglycine (C4)"	0.577369515160903	0	0.507686167430468	0.0154506349206349
"isoleucine"	3.92335976154607	4.1233449552495	4.45413374597344	0.0769125396825397
"isoleucylglycine"	0	0	0	0.00116666666666667
"isovalerate (C5)"	1.41449648996668	1.34188234706475	1.40868513468813	0.0110866666666667
"isovalerylglycine"	1.1472296305523	1.61666643932296	1.42439219422354	0.0298165079365079
"itaconate"	-1.0001000150025	0	-1.0001000150025	0.00142857142857143
"kynurenate"	0	0	0	0.000705555555555556
"kynurenine"	0	1.0001000150025	1.0001000150025	0.000653333333333333
"L-urobilin"	0	-1.0001000150025	-1.0001000150025	0.00447857142857143
"lactate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00385333333333333
"lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)"	0	1.0001000150025	1.0001000150025	0.00119047619047619
"lanosterol"	1.0001000150025	-1.38701725030211	-0.343001205617056	0.00142222222222222
"leucine"	3.38952811532301	3.23085334875619	3.49771192823235	0.0547533333333333
"leucylalanine"	0.341163095984991	0.846709477054881	0.689035362685974	0.0338566666666667
"leucylglycine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00383333333333333
"linoleate (18:2n6)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"linolenate (18:3n3 or 3n6)"	-1.0001000150025	0	-1.0001000150025	0.00135238095238095
"linoleoyl ethanolamide"	0	0	0	0
"linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*"	-0.128037089829937	-1.34188234706475	-0.889367630191322	0.0027
"lithocholate"	0	0	0	0.000857142857142857
"lysine"	1.0001000150025	1.0001000150025	1.0001000150025	0.0106
"lysylleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00160380952380952
"malate"	0	0	0	0
"maleate"	1.54318352052665	2.10631365935567	1.71007640523755	0.0122952380952381
