"d84_cc_ctrl"	"d84_cc_sub"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"1-methylnicotinamide"	1.34188234706475	1.0001000150025	1.36463613639563	0.00397922077922078
"1-methylxanthine"	1.0001000150025	-1.26511349842314	-1.0001000150025	0.00220833333333333
"1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*"	1.0001000150025	0	0.277352231599525	0.00921763625263625
"1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*"	0	1.0001000150025	1.0001000150025	0.00103888888888889
"1-oleoyl-GPE (18:1)"	-1.0001000150025	-1.40027448069996	-1.27828713182841	0.00408404761904762
"1-oleoyl-GPG (18:1)*"	0	0	0	0.00229444721944722
"1-oleoyl-GPS (18:1)"	-0.447222540040205	0	-0.232496534229058	0.00173222222222222
"1-oleoylglycerol (18:1)"	-1.0001000150025	0	-1.0001000150025	0.00246222222222222
"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)"	0	-1.30008705568264	-1.36463613639563	0.00137555555555556
"1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*"	-1.12811281087782	0.896330162714078	-0.243109755986292	0.00636267676767677
"1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*"	1.30991708377676	0.309400864107078	0.867416808935999	0.0342932106782107
"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)"	-0.447222540040205	1.0001000150025	0.318002579774592	0.00318666666666667
"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)"	-1.96191607965738	-1.88545812581769	-2.34748677700257	0.00951767676767677
"1-palmitoyl-2-oleoyl-GPE (16:0/18:1)"	-0.447222540040205	-1.40027448069996	-1.09121936598082	0.00616359751359751
"1-palmitoyl-2-oleoyl-GPC (16:0/18:1)"	1.0001000150025	-1.0001000150025	0	0.00170204906204906
"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*"	0	0.15249892498168	0.218218929376226	0.00471818181818182
"1-palmitoyl-GPA (16:0)"	-1.17685977192638	-0.49237790049597	-0.794116741141129	0.00244
"1-palmitoyl-GPE (16:0)"	1.0001000150025	-0.2000008000048	0.60542770488755	0.00379060217560218
"1-palmitoyl-GPG (16:0)*"	0	0	0	0.00268397824397824
"1-palmitoyl-GPI* (16:0)"	-1.0001000150025	-1.37224701077541	-1.23134843034846	0.00239888888888889
"1-palmitoyl-GPC (16:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00368602730602731
"1-palmitoylglycerol (16:0)"	-0.55867825585456	-0.292772531374155	-0.39126411403875	0.00736872294372294
"1-pentadecanoylglycerol (15:0)"	-1.0001000150025	-1.0001000150025	-1.41449648996668	0.00480333333333333
"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)"	-0.447222540040205	-1.29458566148399	-0.961563030249668	0.00746815295815296
"1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*"	-0.447222540040205	0.105925547117086	0.0506984055373538	0.00685296925296925
"1-stearoyl-2-linoleoyl-GPI (18:0/18:2)"	-1.49652309572129	-1.80208397801949	-1.99798022509649	0.00843166666666667
"1-stearoyl-2-oleoyl-GPE (18:0/18:1)"	1.41449648996668	1.71549048167036	1.6736350150161	0.0070530303030303
"1-stearoyl-2-oleoyl-GPC (18:0/18:1)"	0	0	-0.108465356515705	0.00359007936507937
"1-stearoyl-GPA (18:0)"	1.0001000150025	-0.2000008000048	0.710778221792082	0.00591388888888889
"1-stearoyl-GPE (18:0)"	0	-1.0001000150025	-1.0001000150025	0.00169444444444444
"1-stearoyl-GPG (18:0)"	-1.0001000150025	-1.41449648996668	-1.31329077756478	0.00162692307692308
"1-stearoyl-GPI (18:0)"	-0.390572690876419	-0.2000008000048	-0.412575521125347	0.00680714285714286
"1-stearoyl-GPS (18:0)*"	-1.34188234706475	-1.40584162388088	-1.41449648996668	0.00269700854700855
"1-stearoyl-GPC (18:0)"	0	0	0	0.0022984126984127
"10-heptadecenoate (17:1n7)"	-1.0001000150025	0	-1.0001000150025	0.00131720779220779
"10-hydroxystearate"	-1.41449648996668	-1.38701725030211	-1.41032841017465	0.00298492063492064
"12,13-DiHOME"	0	-1.0001000150025	-1.0001000150025	0.00109286713286713
"13-HODE + 9-HODE"	-0.128037089829937	-0.557103304212337	-0.541300263393832	0.00254747474747475
"13-methylmyristate"	1.0001000150025	0.318002579774592	0.686835218395242	0.00583517316017316
"methylpalmitate (15 or 2)"	0	-0.647023724501593	-0.816551019477037	0.00315722222222222
"17-methylstearate"	1.0001000150025	0	1.0001000150025	0.00385292929292929
"1H-quinolin-2-one"	1.6554853742606	1.71549048167036	1.7634154911695	0.0132157259407259
"2'-deoxyadenosine"	0	0	0	0.000363636363636364
"2'-deoxyadenosine 5'-monophosphate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00195111111111111
"2'-deoxycytidine"	-0.132453468081214	-0.727645398532215	-0.472937516265119	0.0128482073482073
"dCMP"	1.0001000150025	1.0001000150025	1.0001000150025	0.00132142857142857
"2'-deoxyguanosine"	0	0	0	0.000711111111111111
"2'-deoxyinosine"	1.24700124812417	1.78578401521035	1.79207567137826	0.0196295554445554
"2'-deoxyuridine"	0.384760492842875	-1.21285649954833	-0.599354531595662	0.0254514507714508
"2,3-dihydroxyisovalerate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00176666666666667
"2,4,6-trihydroxybenzoate"	0.211604632243129	1.57035167027981	1.34512375254153	0.00859557387057387
"2,4-dihydroxyhydrocinnamate"	-1.34188234706475	1.0001000150025	-0.636389408026787	0.00273406926406926
"2-(4-hydroxyphenyl)propionate"	0	0	0	0
"2,8-quinolinediol"	3.25436485877401	3.89174979760318	3.87157098454428	0.0605405311355311
"2-aminoadipate"	-1.09557659209048	0.578966774557843	-0.211529808390106	0.0118854256854257
"2-aminobutyrate"	1.38701725030211	-1.0001000150025	0.727645398532215	0.00288010101010101
"2-aminoheptanoate"	1.41449648996668	1.0001000150025	1.34188234706475	0.00306818181818182
"2-hydroxy-3-methylvalerate"	5.34322854307657	5.05771604764846	5.56189096390042	0.0745263025863026
"2-hydroxyadipate"	0	0.662295227205849	0.593332367993287	0.00338347763347763
"2-hydroxybutyrate/2-hydroxyisobutyrate"	-0.757980273758299	-0.852864894215877	-0.80000161322802	0.0117782828282828
"2-hydroxyglutarate"	3.14805551597005	2.72888576090305	3.16248544799663	0.0535933621933622
"2-hydroxypalmitate"	-1.0001000150025	-1.25376337649775	-1.31109664339294	0.00570461316461317
"2-hydroxyphenylacetate"	-1.34188234706475	-1.09121936598082	-1.20927933343286	0.00852353535353535
"2-hydroxystearate"	-0.471414996796251	1.38701725030211	0.516756188076133	0.0146911982461982
"2-isopropylmalate"	-1.26511349842314	-1.38701725030211	-1.60680436768929	0.0034869696969697
"2-linoleoylglycerol (18:2)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00284649350649351
"2-oleoylglycerol (18:1)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00483012598512599
"2-oxindole-3-acetate"	5.72902215795778	5.73540508874641	6.17078434710844	0.101317814962815
"3-(4-hydroxyphenyl)lactate (HPLA)"	4.97766096274597	4.74987217515432	5.37478835347472	0.0667672188922189
"3-(2-hydroxyphenyl)propionate"	0	0.613058719039302	0.703561294273992	0.00384282828282828
"3-(3-hydroxyphenyl)propionate"	-1.0001000150025	0.632480831772952	-0.318002579774592	0.00233333333333333
"3-(4-hydroxyphenyl)propionate"	1.66494077351926	-1.40027448069996	0.518334980953278	0.0035284126984127
"3-carboxyadipate"	1.31078123851111	1.24587553832239	1.3405925984486	0.0293289033189033
"3-hydroxy-2-ethylpropionate"	2.85720453643363	0.390935230550742	2.26315429245608	0.0393778427128427
"3-hydroxy-3-methylglutarate"	0	0	0	0.00410128205128205
"3-hydroxybenzoate"	-1.34188234706475	-1.0001000150025	-1.37224701077541	0.00189857142857143
"3-hydroxybutyrate (BHBA)"	0.762045011060666	0.499375915290727	0.766748573918107	0.018974595959596
"3-hydroxyhexanoate"	-1.34188234706475	-1.85761745330757	-1.89024953581458	0.00451565656565657
"3-hydroxyindolin-2-one"	-0.944282486417414	1.52335260770005	0.336627455015471	0.0315643917193917
"3-hydroxyphenylacetate"	3.2651157422417	2.72088348999259	3.47194811757151	0.0645283333333334
"3-hydroxysebacate"	4.21616063282067	3.6227849475535	4.43750670188401	0.0597769302919303
"3-methyl-2-oxobutyrate"	6.24194432833043	5.96145633520076	6.65371670121494	0.118788995448996
"3-methyl-2-oxovalerate"	2.87552733078808	2.55758441653308	2.97081494904442	0.0560324142524143
"3-methyladipate"	2.47775410372471	3.07032663501179	3.05273587946638	0.0687006743256743
"3-methylglutaconate"	0	-1.41449648996668	-1.40868513468813	0.00526718559218559
"3-methylglutarate/2-methylglutarate"	0.617236914083469	1.3482822358431	1.1282448882259	0.0125843650793651
"3-methylhistidine"	-0.478924127234879	-1.34188234706475	-1.0001000150025	0.0100327777777778
"3-phenylpropionate (hydrocinnamate)"	-1.41449648996668	-1.698238938219	-1.72825282455071	0.00766674603174603
"3-sulfo-L-alanine"	-1.0001000150025	-1.0001000150025	-0.908034245043568	0.00542063492063492
"3-ureidopropionate"	0	-0.220864129538319	-0.224930858445927	0.00464823953823954
"4-acetamidobutanoate"	-1.0001000150025	-0.712617423620648	-0.427560668949918	0.00618221223221223
"4-cholesten-3-one"	0.156174142801614	-0.727645398532215	-0.2000008000048	0.005765
"4-ethylphenyl sulfate"	1.0001000150025	0	1.0001000150025	0.000355555555555556
"4-guanidinobutanoate"	-1.0001000150025	-1.40027448069996	-1.41032841017465	0.00290371572871573
"4-hydroxybenzoate"	0.60650074334672	0.528641037319773	0.544703497167947	0.0264862382062382
"4-hydroxybutyrate (GHB)"	0	0	0	0.00035
"4-hydroxymandelate"	1.58863607674867	0.597169744243193	1.1977384829396	0.0265454906204906
"4-hydroxyphenylacetate"	0	-1.0001000150025	-1.0001000150025	0.00225923076923077
"4-hydroxyphenylpyruvate"	4.3473586951358	4.06385100607417	4.68982048821681	0.0810453463203463
"4-imidazoleacetate"	1.0001000150025	-1.0001000150025	0.232496534229058	0.00113690476190476
"4-methyl-2-oxopentanoate"	3.97171946650125	3.35198942440941	4.05356890675621	0.0653109884559885
"4-methylthio-2-oxobutanoate"	5.06877740924131	5.09370616460106	5.61526694088836	0.0776049494949495
"5-(2-Hydroxyethyl)-4-methylthiazole"	1.0001000150025	0	1.0001000150025	0.0010484126984127
"5-aminovalerate"	0.277352231599525	0.2000008000048	0.232496534229058	0.00166555555555556
"5-hydroxyhexanoate"	0	1.0001000150025	1.0001000150025	0.00172474747474747
"5-hydroxyindoleacetate"	6.21363494174837	6.25617138863172	6.6953308544296	0.0863667937617938
"5-hydroxylysine"	-0.447222540040205	-0.578966774557843	-0.593324976830753	0.00347619047619048
"5-methyl-2'-deoxycytidine"	1.41449648996668	0.468531570618058	0.956270321894131	0.00901753690753691
"5-methyluridine (ribothymidine)"	-1.41449648996668	-1.36463613639563	-1.3782589832074	0.00216363636363636
"5-oxoproline"	4.43028097834174	5.13661088145141	5.35646672483612	0.0603535397935398
"6-hydroxydaidzein"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000342857142857143
"6-hydroxynicotinate"	1.0001000150025	-0.942892858005893	-0.522247211167082	0.00808492063492064
"6-oxopiperidine-2-carboxylate"	0	-1.40584162388088	-1.3782589832074	0.0018
"7-methylguanine"	1.0001000150025	0	1.0001000150025	0.00311063492063492
"8-hydroxyguanine"	0.2000008000048	0	0.0940721700881046	0.00186666666666667
"8-hydroxyoctanoate"	0.194257905521536	-0.14825018915717	0.0360943500964209	0.00663677156177156
"9,10-DiHOME"	0	-1.0001000150025	-1.0001000150025	0.00189589743589744
"acetylcarnitine (C2)"	1.09121936598082	0.754709909898199	0.910062176681917	0.0312578327228327
"acetylphosphate"	0	0	0	0.00286508935508936
"acisoga"	-1.0001000150025	1.0001000150025	0.318002579774592	0.0016374025974026
"adenine"	-1.34188234706475	-1.72379286398921	-1.64250835809812	0.00378469696969697
"adenosine"	-1.78625700223531	-1.53933214997885	-1.73991491663934	0.00978446275946276
"AMP"	0	-1.0001000150025	-1.0001000150025	0.0010469696969697
"adipate"	1.43195179523732	1.36313311587292	1.70180700502133	0.0159396997446997
"agmatine"	0	0	0	0.000853333333333334
"alanine"	-1.41449648996668	-1.0001000150025	-1.37224701077541	0.00492323953823954
"alanylleucine"	3.13149231390328	2.46322901461512	3.355092025741	0.0432815584415584
"allo-threonine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00201
"alpha-hydroxyisocaproate"	6.79335636615573	6.27718767054929	6.95233610396097	0.122427424242424
"alpha-hydroxyisovalerate"	0	0.156174142801614	0	0.0035741514041514
"alpha-ketoglutarate"	3.67222781751634	4.00067696682296	4.14163795118722	0.0613242435342435
"alpha-tocopherol"	-1.0001000150025	0.343001205617056	-0.0940721700881046	0.00447893939393939
"alpha-tocopherol acetate"	1.89805001714514	1.38031351503115	1.73630045145513	0.0176447402597403
"alpha-tocotrienol"	-0.816551019477037	0	-0.600305857381626	0.00506482683982684
"anserine"	-1.0001000150025	0	-1.0001000150025	0.00324603174603175
"arabinose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000866666666666667
"arabitol/xylitol"	1.0001000150025	1.38701725030211	1.30791598819242	0.00622521922521923
"arabonate/xylonate"	-0.861613747549913	0.222058890809808	-0.472832546872878	0.0189346176046176
"arachidate (20:0)"	-0.686026624935565	-0.0659540088666751	-0.0916542096199994	0.00744232711732712
"arachidonate (20:4n6)"	0	0	0	0.00171923076923077
"arginine"	-0.727645398532215	-0.852864894215877	-0.726146484039506	0.00754539682539683
"argininosuccinate"	-1.66494077351926	-1.64022428089533	-1.69339005208153	0.00397204906204906
"asparagine"	-1.0001000150025	-1.0001000150025	-1.36790581253137	0.00329611111111111
"aspartate"	-1.38968590800519	-1.29254057114154	-1.56693298642566	0.00429444444444445
"azelate (nonanedioate; C9)"	1.0001000150025	1.40027448069996	1.34188234706475	0.00289267676767677
"benzoate"	-1.0001000150025	0	-1.0001000150025	0.00128142857142857
"beta-alanine"	-1.0494599294662	-0.78451281975028	-0.926250693711297	0.00277918192918193
"beta-guanidinopropanoate"	0.742039370982151	0.14664743039251	0.764018547796668	0.0246201731601732
"beta-hydroxyisovalerate"	3.10463982003806	2.98322230187426	3.46301605819919	0.0751158918858919
"beta-sitosterol"	-1.37224701077541	-1.0001000150025	-1.36790581253137	0.00147714285714286
"betaine"	-1.34188234706475	-1.70610212367578	-1.94650816920153	0.0041039393939394
"bilirubin"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00253777777777778
"biliverdin"	-1.21285649954833	-1.38701725030211	-1.38701725030211	0.00267174603174603
"cadaverine"	0	0	0	7e-04
"campesterol"	-1.0001000150025	0	-1.0001000150025	0.001725
"caprate (10:0)"	-1.70610212367578	-1.34188234706475	-1.67378877955733	0.00374388888888889
"caproate (6:0)"	1.0001000150025	-1.40584162388088	-0.111111248285576	0.00320252525252525
"carboxyethyl-GABA"	4.6681938888674	4.9764556769699	5.30255621237699	0.0903592912642912
"carnitine"	-0.816551019477037	-1.34188234706475	-0.973821328186859	0.00190277777777778
"carnosine"	-0.852864894215877	-1.78794093294641	-1.57203891098816	0.00532550505050505
"catechol sulfate"	0	-1.41449648996668	-1.40584162388088	0.00446619047619048
"chenodeoxycholate"	-1.46185076005934	-1.34188234706475	-1.66291255592674	0.00259397824397824
"chiro-inositol"	-1.0001000150025	-1.71549048167036	-1.60680436768929	0.00563030303030303
"cholate"	-1.41449648996668	-0.757980273758299	-0.978124359247276	0.00327050061050061
"cholesterol"	0	0	0	0.00320837384837385
"choline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00389369963369963
"phosphocholine"	-1.0001000150025	-0.341885725469189	-0.581413813273977	0.00446152958152958
"citrate"	0.727645398532215	0.595704535459182	0.906144236981156	0.0215893467643468
"citrulline"	-0.90460805014728	-0.277352231599525	-0.627480509581546	0.00263282828282828
"coprostanol"	3.05850885858577	2.04185891157108	3.01674680148171	0.0357977011877012
"creatine"	0	0	0	0.000333333333333333
"creatinine"	0.544720941691614	0.670989243151993	1.06758185797552	0.0167011943611944
"cysteine"	-1.70610212367578	-0.468531570618058	-1.25898878566747	0.00457801254301254
"cysteine s-sulfate"	1.45125806040036	1.44733219676675	1.48713610162953	0.0334148545898546
"cysteine sulfinic acid"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00204787878787879
"cysteinylglycine"	1.26894982028846	-0.652781180515455	0.544976269411029	0.0323709895659896
"cystine"	0	-0.827894093126967	-0.640210638343084	0.00620388888888889
"cytidine"	-1.0001000150025	0	-1.0001000150025	0.00307828282828283
"cytosine"	-1.38701725030211	-0.797774804320445	-1.21872456725966	0.00484435064935065
"D-urobilin"	-1.41449648996668	-1.0001000150025	-1.34188234706475	0.00256085858585859
"daidzein"	0	1.0001000150025	1.0001000150025	0.00257950549450549
"delta-tocopherol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00278787878787879
"deoxycarnitine"	0	0	0	0.00152
"deoxycholate"	0	0	0	0.00159555555555556
"dihomolinoleate (20:2n6)"	1.41449648996668	-1.08771363774142	7.17976700691337e-17	0.010894844044844
"dihomolinolenate (20:3n3 or 3n6)"	1.0001000150025	0.0877433746387854	0.514082282181159	0.00889849539349539
"dihydroferulic acid"	-1.0001000150025	-1.38701725030211	-1.26511349842314	0.00298484848484848
"dihydroorotate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00252649350649351
"dihydroxyacetone phosphate (DHAP)"	1.52788177900243	0.848589238048698	1.19942321611623	0.0115411222111222
"dimethyl sulfone"	6.99770998704219	6.85505276221343	7.49909363859787	0.12739056998557
"dimethylarginine (ADMA + SDMA)"	1.19468901661914	0.829458273796686	1.17581556882777	0.0170788605838606
"dimethylglycine"	-1.0001000150025	-0.390572690876419	-0.743020410433355	0.00379404761904762
"dimethylmalonic acid"	1.70300675822543	1.21053040658962	1.42011185286265	0.0158849494949495
"docosadienoate (22:2n6)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00219030303030303
"docosapentaenoate (n6 DPA; 22:5n6)"	-1.0001000150025	-1.0001000150025	-1.40027448069996	0.00516960317460317
"dodecanedioate (C12)"	1.0001000150025	1.40584162388088	1.34188234706475	0.00117142857142857
"ectoine"	0	-1.0001000150025	-1.0001000150025	0.00035
"eicosapentaenoate (EPA; 20:5n3)"	-4.80740671595891e-17	-1.66494077351926	-0.508760187150307	0.00616275613275613
"eicosenoate (20:1n9 or 1n11)"	-1.0001000150025	-0.343001205617056	-0.359912537484044	0.00402111111111111
"enterodiol"	2.18389964391029	2.32778371441805	2.51802000766152	0.0515368659118659
"enterolactone"	-0.727645398532215	0	-0.318002579774592	0.00590645299145299
"equol"	1.26511349842314	0	0.526777241509129	0.00774883838383838
"equol sulfate"	0	-0.562561753331838	-0.378722073768017	0.00299888888888889
"ergothioneine"	-2.16879433365917	-0.640210638343084	-1.57606854267999	0.0126936796536797
"erucate (22:1n9)"	-0.485082663916687	-0.447222540040205	-0.303381207252622	0.00483333333333333
"erythritol"	-0.585225778302558	0.577369515160903	-0.0794301971926588	0.00342103174603175
"erythronate*"	-0.577369515160903	-1.0001000150025	-0.771435120783112	0.00272293650793651
"erythrose"	-0.277352231599525	-0.2000008000048	-0.232496534229058	0.0134673665223665
"ethylmalonate"	10.3122281883073	9.71058758376367	10.6465488644697	0.245691298701299
"ferulate"	0	-1.0001000150025	-1.0001000150025	0.00226380952380952
"FMN"	-1.41449648996668	0.277352231599525	-0.633007137367378	0.00342833333333333
"FAD"	2.80527255546798	1.56839182165222	2.51915456566094	0.0403579292929293
"formiminoglutamate"	-1.0001000150025	0.343001205617056	-0.390572690876419	0.00620166666666667
"fructose"	0.447222540040205	1.37224701077541	0.905751749832696	0.00276555555555556
"fucose"	1.50789946626551	1.0001000150025	1.56708359861203	0.00703339937839938
"fumarate"	0.729363754465721	1.71450025411326	1.65190516475594	0.0276430563880564
"galactitol (dulcitol)"	0.242537051729069	0.343001205617056	0.513282507059076	0.00900720668220668
"galactonate"	0.264629915169637	0.309051465402752	0.538852232341851	0.0282980014430014
"gamma-aminobutyrate (GABA)"	-1.40480420665048	-0.95627032189413	-1.51704789673329	0.00852521367521368
"gamma-CEHC"	1.0001000150025	1.0001000150025	1.0001000150025	0.00837466810966811
"gamma-glutamyl-alpha-lysine"	-0.92152092091516	-0.547738989921353	-0.773145451849202	0.0290060922410922
"gamma-glutamyl-epsilon-lysine"	-1.38701725030211	-1.55533927863144	-1.57089833925028	0.00460641414141414
"gamma-glutamylalanine"	0.585510625445125	2.14298317224775	1.61034847405624	0.0261459657009657
"gamma-glutamylglutamate"	0.420596677911925	-0.0720516448381485	0.0876919004536764	0.0155071894771895
"gamma-glutamylglutamine"	-0.697910556507785	-0.544024170126804	-0.308658124944615	0.0205685714285714
"gamma-glutamylglycine"	-0.39606523002732	1.05372589347792	0.488087119889654	0.0204409018759019
"gamma-glutamylhistidine"	2.30254851749386	1.51357433974628	2.089091218346	0.0701833089133089
"gamma-glutamylisoleucine*"	0.426409185675988	0.613058719039302	0.628833087243496	0.0125225252525253
"gamma-glutamylmethionine"	1.14589354384078	0.915325911837723	1.29642229387248	0.0356480463980464
"gamma-glutamylphenylalanine"	7.67565139910123	6.90939151913043	7.76722823340605	0.152559021534022
"gamma-glutamylthreonine"	7.13407633630238	6.67223047995463	7.69662299303585	0.139297982017982
"gamma-glutamyltyrosine"	0.683178148433851	1.64958287664494	1.3679050812665	0.0219904329004329
"gamma-tocopherol/beta-tocopherol"	-1.0001000150025	-1.0001000150025	-1.41449648996668	0.00194833333333333
"gamma-tocotrienol"	-1.0001000150025	-1.57181676187063	-1.18198328026955	0.005385
"genistein"	-1.97642991813567	0	-1.67795650926771	0.00290642857142857
"gentisate"	0.742039370982151	1.91306553831204	1.53592467115409	0.0157521101121101
"gluconate"	2.23576001136178	3.98707236088732	3.92877943528776	0.0766121894771895
"glucose"	0	-1.0001000150025	-1.0001000150025	0.00279698412698413
"glucose 6-phosphate"	0	0	0	0.00272316017316017
"glucuronate"	-1.34188234706475	-1.2876660719104	-1.44411501319275	0.00258062049062049
"glutamate"	1.70610212367578	1.21243443895432	1.7074622738084	0.00873520923520923
"glutamate, gamma-methyl ester"	-0.301514085627365	-0.333337037098767	-0.219957077364763	0.00457119047619048
"glutamine"	0.507686167430468	0.447222540040205	0.587782337116735	0.010022481962482
"glutamyl-meso-diaminopimelate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00422722222222222
"glutarate (pentanedioate)"	1.87189038231379	0.293810752990929	1.46723219119568	0.0338009135309135
"glutaroylcarnitine (C5)"	1.55580399183099	1.70610212367578	1.56465476017812	0.0180461138861139
"glycerate"	-1.41449648996668	-0.277352231599525	-0.632678384677044	0.00479404761904762
"glycerol"	-1.0001000150025	-1.0001000150025	-1.38701725030211	0.0026084126984127
"glycerophosphoethanolamine"	1.41449648996668	0	1.40868513468813	0.00310896381396381
"glycerophosphoglycerol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00672278166278166
"glycerophosphoinositol*"	-0.157027563968795	1.12632787314297	0.456139049456907	0.0214556304806305
"glycerophosphorylcholine (GPC)"	0	-1.0001000150025	-1.0001000150025	0.00214096237096237
"glycine"	1.50884945743961	-0.127515549955194	1.00057334158443	0.0258468686868687
"glycitein"	0	-1.0001000150025	-1.0001000150025	0.00036
"glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)"	-1.0001000150025	-1.38701725030211	-1.39296447010405	0.00356388888888889
"glycosyl-N-stearoyl-sphingosine (d18:1/18:0)"	-1.698238938219	-1.63201345532949	-2.11109591647684	0.00761544289044289
"glycylisoleucine"	2.63576214181453	2.05455966590041	2.71351133070174	0.0341265112665113
"glycylleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00616270562770563
"glycylvaline"	1.41449648996668	0	1.40584162388088	0.00228952380952381
"guanidinoacetate"	-1.70610212367578	-1.0001000150025	-1.63315869994512	0.00324212842712843
"guanine"	-1.47991490258937	-1.70900018317	-1.49862229896581	0.00532325396825397
"guanosine"	0	1.0001000150025	1.0001000150025	0.00260358974358974
"heme"	0	-1.73257065675498	-1.7224028172392	0.00267585858585859
"histamine"	-0.468531570618058	0.333337037098767	-0.0698430636467533	0.00536053946053946
"histidine"	1.52788177900243	1.40027448069996	1.80433534371429	0.011850631035631
"homoarginine"	1.41449648996668	0.90460805014728	1.0001000150025	0.00663207792207792
"homocitrulline"	0	0	0	0.0012047619047619
"hydantoin-5-propionic acid"	0.537901061820963	0.800087495531048	0.522505672448764	0.029936166056166
"hypotaurine"	1.0001000150025	0	1.0001000150025	0.000683333333333333
"hypoxanthine"	-1.70610212367578	0.816928316786583	-0.0899042858035862	0.0256940476190476
"I-urobilinogen"	0	0	0	0
"imidazole propionate"	0	0	0	0.00429730158730159
