"d78_cc_ctrl"	"d78_cc_ther"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"methionine sulfoxide"	0	0	0	0.000342857142857143
"methyl glucopyranoside (alpha + beta)"	0	0	0	0
"methyl indole-3-acetate"	-1.41449648996668	-1.38701725030211	-1.41032841017465	0.0021
"methylphosphate"	0	0	0	0.00135952380952381
"methylsuccinate"	-1.57181676187063	-1.57181676187063	-1.57181676187063	0.00532857142857143
"mevalonate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00848333333333333
"mevalonolactone"	0	0	0	0.000342857142857143
"myo-inositol"	1.0001000150025	-0.277352231599525	0.318002579774592	0.0145
"myristoleate (14:1n5)"	-1.40027448069996	-1.41449648996668	-1.40584162388088	0.00197333333333333
"N(1)-acetylspermine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"N-acetyl-1-methylhistidine*"	0	0	0	0.000333333333333333
"N-acetyl-3-methylhistidine*"	1.26511349842314	1.41449648996668	1.37224701077541	0.0099031746031746
"N-acetyl-beta-alanine"	0	0	0	0.001
"N-acetyl-beta-glucosaminylamine"	4.23101060551731	4.23028137032937	4.61262312612458	0.0609133333333333
"N-acetyl-cadaverine"	0	0	0	3e-04
"N-acetylalanine"	0	-1.0001000150025	-1.0001000150025	0.00141333333333333
"N-acetylarginine"	0	0	0	0
"N-acetylasparagine"	-1.38701725030211	-1.38701725030211	-1.38701725030211	0.00433333333333333
"N-acetylaspartate (NAA)"	-0.0940721700881046	1.17685977192638	0.412400063087317	0.0131666666666667
"N-acetylcitrulline"	0	0	0	0.0023
"N-acetylglucosamine 6-sulfate"	0.277352231599525	0	0.156174142801614	0.01251
"N-acetylglucosamine/N-acetylgalactosamine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00116666666666667
"N-acetylglucosaminylasparagine"	-1.30791598819242	0.310272531945429	-0.559851792711757	0.01688
"N-acetylglutamate"	0	0	0	0
"N-acetylglutamine"	0	0	0	0.00259047619047619
"N-acetylglycine"	2.54743484046027	2.59409412100182	2.7430772692238	0.03253
"N-acetylhistamine"	-0.277352231599525	-1.34188234706475	-1.0001000150025	0.00266
"N-acetylhistidine"	0	0	0	9e-04
"N-acetylisoleucine"	0	0	0	0.00377777777777778
"N-acetylleucine"	0	0	0	0.00206666666666667
"N-acetylmethionine"	-1.41449648996668	-1.0001000150025	-1.3782589832074	0.00348
"N-acetylmethionine sulfoxide"	-1.30008705568264	-1.0001000150025	-1.41032841017465	0.00706285714285714
"N-acetylmuramate"	0	0	0	0.000702857142857143
"N-acetylneuraminate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00257619047619048
"N-acetylphenylalanine"	0.343001205617056	1.0001000150025	0.577369515160903	0.0103738095238095
"N-acetylproline"	0	0	0	0.000342857142857143
"N-acetylputrescine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00622
"N-acetylserine"	-1.41449648996668	-1.34188234706475	-1.40584162388088	0.0048
"N-acetylserotonin"	6.06867985432843	5.88060720156978	6.25526441459138	0.0828095238095238
"N-acetylsphingosine"	-1.09557659209048	-1.1472296305523	-1.12645775563239	0.0103038095238095
"N-acetyltaurine"	2.71727636009215	2.82480777435931	2.79287364090009	0.0263633333333333
"N-acetylthreonine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00245
"N-acetyltyrosine"	0	1.0001000150025	1.0001000150025	0.000333333333333333
"N-acetylvaline"	0	0	0	0.00298333333333333
"N-alpha-acetylornithine"	1.0001000150025	1.0001000150025	1.0001000150025	0.000333333333333333
"N-carbamoylaspartate"	-1.34188234706475	-1.34188234706475	-1.40584162388088	0.00228
"N-delta-acetylornithine"	0	-1.0001000150025	-1.0001000150025	0.000833333333333333
"N-formylmethionine"	-1.0001000150025	-1.34188234706475	-1.34188234706475	0.00325714285714286
"N-formylphenylalanine"	0	0.426409185675988	0.507686167430468	0.01108
"N-methyl-GABA"	1.0001000150025	1.0001000150025	1.0001000150025	0.0058
"N-methylproline"	1.0001000150025	0	1.0001000150025	0.00702952380952381
"N-monomethylarginine"	0	0	0	0.00109666666666667
"N-palmitoyl-sphinganine (d18:0/16:0)"	1.73257065675498	0.816551019477037	1.23201070593915	0.0132733333333333
"N-palmitoyl-sphingosine (d18:1/16:0)"	1.0001000150025	1.34188234706475	1.38701725030211	0.0120904761904762
"N-propionylmethionine"	1.0001000150025	1.0001000150025	1.0001000150025	0.0014
"N-stearoyl-sphingosine (d18:1/18:0)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00632380952380952
"N1,N12-diacetylspermine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00182
"N2-acetyllysine"	-1.71841859868114	-1.73257065675498	-1.72379286398921	0.0024
"N2,N6-diacetyllysine"	0.128037089829937	0.577369515160903	0.323233344660164	0.0165133333333333
"N6-acetyllysine"	0	0	0	0.000333333333333333
"N6-carboxymethyllysine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00536666666666667
"N6-formyllysine"	-1.41449648996668	-1.57181676187063	-1.6554853742606	0.00379285714285714
"N6,N6,N6-trimethyllysine"	0	0	0	0.0024047619047619
"naringenin"	-1.0001000150025	0	-1.0001000150025	0.0121038095238095
"nicotinamide"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0122611111111111
"nicotinamide riboside"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00106666666666667
"nicotinate"	1.3201800454644	0.478102371912867	1.0001000150025	0.00810952380952381
"nicotinate ribonucleoside"	3.57985634787401	3.42595462649305	3.65531047180609	0.034227619047619
"nonadecanoate (19:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00780952380952381
"O-acetylhomoserine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0043984126984127
"oleate/vaccenate (18:1)"	-1.70610212367578	-1.50789946626551	-1.6554853742606	0.00733333333333333
"oleoyl ethanolamide"	1.87729097588047	0.721147755751139	1.44680061172826	0.0237698412698413
"oleoyl-linoleoyl-glycerol (18:1/18:2) [1]"	0	0	0	0.000666666666666667
"oleoyl-linoleoyl-glycerol (18:1/18:2) [2]"	0	0	0	0.00116666666666667
"oleoyl-oleoyl-glycerol (18:1/18:1) [2]*"	0	0	0	0
"ornithine"	1.0001000150025	0	1.0001000150025	0.00775777777777778
"orotate"	-1.0001000150025	0	-0.318002579774592	0.00283333333333333
"oxalate (ethanedioate)"	0	0	0	0.000342857142857143
"p-cresol sulfate"	-0.613058719039302	-1.41449648996668	-1.0001000150025	0.00400952380952381
"palmitoleate (16:1n7)"	-0.277352231599525	-1.0001000150025	-0.447222540040205	0.00449666666666667
"palmitoyl dihydrosphingomyelin (d18:0/16:0)*"	-2.13906801857805	-2.21673532038756	-2.22709936179968	0.00784285714285714
"palmitoyl ethanolamide"	3.81848899273696	3.89525048794682	4.01530582613551	0.0376244444444445
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*"	1.0001000150025	1.0001000150025	1.0001000150025	0.00972619047619048
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*"	1.83891159036711	1.50789946626551	1.86865671919446	0.0161166666666667
"palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*"	1.05056739395228	1.09121936598082	1.062985555656	0.00742380952380952
"palmitoyl sphingomyelin (d18:1/16:0)"	0	0	0	0.00223333333333333
"pantothenate (Vitamin B5)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0015
"pentadecanoate (15:0)"	0	0	0	0.0012
"phenethylamine"	3.03768404990195	3.31595475885881	3.47498089032419	0.0474771428571429
"phenylacetate"	1.69147737108435	1.96191607965738	2.22488231893269	0.0133866666666667
"phenylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0016
"phenylalanylalanine"	0.963768687806627	0.834680471513743	1.01158290409598	0.0354771428571429
"phenylalanylglycine"	3.62737713891395	3.51866302784533	3.7007030352281	0.0303238095238095
"phenyllactate (PLA)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0017
"phenylpyruvate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00276666666666667
"phosphate"	0	1.0001000150025	1.0001000150025	0.00296666666666667
"phytosphingosine"	-1.0001000150025	0	-1.0001000150025	0.00177
"picolinate"	0	0	0	0.00288095238095238
"pinitol"	-0.115470207798305	-0.462783389145265	-0.383796927511699	0.0173
"pipecolate"	3.68660549865157	3.65387069765006	3.72661710808946	0.0389563492063492
"piperidine"	0	0	0	0
"prolylhydroxyproline"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"proline"	0	0	0	0.000333333333333333
"prolylglycine"	0.714322160223656	0.757980273758299	0.647023724501593	0.00995777777777778
"pseudouridine"	-1.0001000150025	-1.34188234706475	-1.21285649954833	0.00268571428571429
"putrescine"	-1.0001000150025	0	-1.0001000150025	0.000746666666666667
"pyridoxal"	0	0	0	0.00116666666666667
"pyridoxamine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00140952380952381
"pyridoxate"	6.51387422691455	6.46877955043258	6.81649893042673	0.0939333333333332
"pyridoxine (Vitamin B6)"	1.41449648996668	1.38701725030211	1.40868513468813	0.0142133333333333
"pyroglutamine*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0012
"pyrraline"	0	0	0	0.0049
"pyruvate"	0	0	0	0
"quinate"	1.32310721955934	-0.0623783104269014	0.637685948446278	0.0158328571428571
"quinolinate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00368666666666667
"retinol (Vitamin A)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00124285714285714
"ribitol"	-0.229416941331325	-0.17960588140152	-0.330701061030763	0.0168571428571429
"riboflavin (Vitamin B2)"	-1.41449648996668	-1.57181676187063	-1.64022428089533	0.00672
"ribonate (ribonolactone)"	1.78625700223531	1.66494077351926	1.94218287835072	0.0121666666666667
"ribose"	0	-1.0001000150025	-1.0001000150025	0.00305333333333333
"ribulose/xylulose"	0	0	0	0.000333333333333333
"S-carboxymethyl-L-cysteine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00185333333333333
"S-methylcysteine"	1.34188234706475	1.0001000150025	1.38701725030211	0.0103666666666667
"saccharopine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0037030303030303
"salicylate"	0	0	0	0.00154285714285714
"sarcosine"	3.59664006393466	3.47105067250312	3.77574558355709	0.0354261904761905
"sebacate (decanedioate)"	6.01124371486213	6.01496364085858	6.29287644571887	0.0840952380952381
"sedoheptulose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000986666666666667
"sedoheptulose-7-phosphate"	0	0	0	0.00185952380952381
"serine"	-1.26511349842314	-1.17685977192638	-1.33085139172293	0.00823333333333333
"serotonin"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00154285714285714
"sinapate"	-1.66712982262021	-1.66494077351926	-1.67347228586453	0.00611047619047619
"soyasaponin I"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00788666666666667
"soyasaponin II"	1.21243443895432	1.52435560900999	1.48032608738812	0.0122609523809524
"soyasaponin III"	1.0001000150025	1.0001000150025	1.0001000150025	0.00709047619047619
"spermidine"	0	1.0001000150025	1.0001000150025	0.00148666666666667
"sphinganine"	0	-0.577369515160903	-0.341885725469189	0.00963809523809524
"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"	0	0	0	0
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	0	0	0	0.00032
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	1.41449648996668	0	1.38701725030211	0.00199952380952381
"sphingosine"	0	0	0	0
"stachydrine"	-1.41449648996668	-1.0001000150025	-1.40027448069996	0.00472952380952381
"stearate (18:0)"	-1.0001000150025	1.0001000150025	0	0.000333333333333333
"stearoyl ethanolamide"	-0.06851890315126	-0.542342096019343	-0.18874607248393	0.0122371428571429
"stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*"	0	0	0	0.003
"sphingomyelin"	-1.41449648996668	-1.34188234706475	-1.40027448069996	0.00386666666666667
"suberate (octanedioate)"	7.14644388668143	7.12626824218406	7.41368684121603	0.0996161904761904
"succinate"	0.92855674233093	0.471414996796251	0.447408812618392	0.0144015873015873
"succinimide"	1.0001000150025	1.0001000150025	1.0001000150025	0.0058
"succinylcarnitine (C4)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00476666666666667
"sulfate*"	-0.2000008000048	0	-0.108465356515705	0.00867142857142857
"syringic acid"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00236666666666667
"taurine"	0	0	0	0.00101666666666667
"taurochenodeoxycholate"	0	0	0	0.0031752380952381
"thiamin (Vitamin B1)"	0	0	0	0.000342857142857143
"thioproline"	1.08398955592382	0.676746534238036	0.840141853037364	0.0231688888888889
"threonate"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00256666666666667
"threonine"	0	-1.0001000150025	-1.0001000150025	0.00301333333333333
"threonylphenylalanine"	0.92855674233093	-0.126491308792991	0.76159770836404	0.0192733333333333
"thymidine"	3.42192955414577	3.57421055453748	3.6691420405854	0.0458057142857143
"TMP"	0	0	0	0.00148333333333333
"thymine"	-0.447222540040205	0.577369515160903	0.10075864666507	0.0122504761904762
"hydroxyproline"	0	1.0001000150025	1.0001000150025	0.00153333333333333
"trans-urocanate"	0	0	0	0.00141666666666667
"tricarballylate"	0	0	0	0.00233333333333333
"trigonelline (N'-methylnicotinate)"	0	0	0	0.000333333333333333
"trimethylamine N-oxide"	0.2000008000048	-0.447222540040205	0	0.00381333333333333
"tryptamine"	-7.51842119206226e-17	1.42653539914198	0.9175020030453	0.0245604761904762
"tryptophan"	0	0	0	0.00035
"tryptophylglycine"	3.96248985989135	3.92878686829261	4.26812167228357	0.0497695238095238
"tyramine"	0	-0.846214435273634	-0.239983929468827	0.0172966666666667
"tyrosine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00449047619047619
"tyrosol"	0	0	0	0.0012
"tyrosylglycine"	3.38305252292744	3.5193491213742	3.70377736964114	0.0353609523809524
"undecanedioate"	2.8488517227587	2.91551858613836	3.14008962472849	0.0273571428571429
"uracil"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00356666666666667
"urate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00223333333333333
"uridine"	0	0	0	0
"valerate (5:0)"	2.75227081887504	2.69211743283072	2.81122065324689	0.0369333333333333
"valine"	0	0	0	0
"valylglutamine"	3.85152788362028	3.82832787662514	4.19744929590226	0.0453761904761905
"valylglycine"	3.23537504726047	2.97306708177205	3.20555251070451	0.0373504761904762
"valylleucine"	2.75986390711294	2.60649843561808	2.92444616732766	0.0374309523809524
"vanillate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0062
"xanthine"	-1.38701725030211	-1.21285649954833	-1.38701725030211	0.00256666666666667
"xanthurenate"	0	0	0	0.00067
"xylose"	1.0001000150025	1.0001000150025	1.0001000150025	0.0081
