"d35_cc_ctrl"	"d35_cc_ther"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"N-acetyl-1-methylhistidine*"	2.59558575184789	2.33119533976555	2.60540458075298	0.0261666666666667
"N-acetyl-3-methylhistidine*"	2.78846083145113	2.9474053763264	2.96068108844861	0.0249666666666667
"N-acetyl-beta-alanine"	0	0	0	0
"N-acetyl-beta-glucosaminylamine"	0	0	0	0
"N-acetyl-cadaverine"	1.66712982262021	1.71549048167036	1.73257065675498	0.00999047619047619
"N-acetylalanine"	0.727645398532215	-0.0182543770491992	0.254769518511062	0.0130466666666667
"N-acetylarginine"	0	0	0	0.000333333333333333
"N-acetylasparagine"	2.19846286220122	2.25603252365925	2.43342229006301	0.0205404761904762
"N-acetylaspartate (NAA)"	0	0	0	0.00372380952380952
"N-acetylcitrulline"	4.62373662339682	4.51707505370518	4.69029854556792	0.0514
"N-acetylglucosamine 6-sulfate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00473333333333333
"N-acetylglucosamine/N-acetylgalactosamine"	-0.218218929376226	0	-0.117041307526799	0.00646666666666667
"N-acetylglucosaminylasparagine"	0	0	0	0
"N-acetylglutamate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00687333333333333
"N-acetylglutamine"	0	0	0	0.0027
"N-acetylglycine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00346666666666667
"N-acetylhistamine"	0	0	0	0.00363333333333333
"N-acetylhistidine"	3.22959984373905	3.33532927301469	3.48651094151748	0.0395833333333333
"N-acetylisoleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00223333333333333
"N-acetylleucine"	1.0001000150025	1.0001000150025	1.0001000150025	0.0105666666666667
"N-acetylmethionine"	0	0	0	0
"N-acetylmethionine sulfoxide"	1.0001000150025	1.0001000150025	1.0001000150025	0.0018
"N-acetylmuramate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"N-acetylneuraminate"	1.57181676187063	1.66494077351926	1.70900018317	0.00663333333333333
"N-acetylphenylalanine"	-1.0001000150025	-1.41449648996668	-1.3782589832074	0.00431333333333333
"N-acetylproline"	1.0001000150025	1.34188234706475	1.41032841017465	0.01152
"N-acetylputrescine"	0	0	0	0.00266666666666667
"N-acetylserine"	-1.40027448069996	-1.0001000150025	-1.29798999629985	0.0062
"N-acetylserotonin"	0	0	0	0
"N-acetylsphingosine"	0	0	0	0
"N-acetyltaurine"	3.94983891677562	3.82457587276199	4.10750147816947	0.03758
"N-acetylthreonine"	1.18749892299495	0.569821383292798	0.915068035550004	0.0132904761904762
"N-acetyltyrosine"	0	0	0	0.000857142857142857
"N-acetylvaline"	-0.525240221024157	-0.341885725469189	-0.439949860305053	0.0159666666666667
"N-alpha-acetylornithine"	0	0	0	0.00298
"N-carbamoylaspartate"	0	0	0	0
"N-delta-acetylornithine"	1.25743588589291	0.262614676861393	0.943540342246909	0.0145
"N-formylmethionine"	0	0	0	0.00126666666666667
"N-formylphenylalanine"	0	0	0	0.000366666666666667
"N-methyl-GABA"	1.0001000150025	1.0001000150025	1.0001000150025	0.0046
"N-methylproline"	0	0	0	0.0026
"N-monomethylarginine"	0	0	0	0.00070952380952381
"N-palmitoyl-sphinganine (d18:0/16:0)"	0	0	0	0
"N-palmitoyl-sphingosine (d18:1/16:0)"	0	0	0	0.00116666666666667
"N-propionylmethionine"	1.90512425113984	2.0710844759428	1.98042987915652	0.0179333333333333
"N-stearoyl-sphingosine (d18:1/18:0)*"	0	0	0	0
"N1,N12-diacetylspermine"	0	0.277352231599525	0.0669649830473896	0.0376333333333333
"N2-acetyllysine"	-1.0001000150025	-0.2000008000048	-0.670508542459481	0.00198333333333333
"N2,N6-diacetyllysine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00106666666666667
"N6-acetyllysine"	0.277352231599525	-0.632480831772952	-0.156174142801614	0.00713333333333333
"N6-carboxymethyllysine"	5.72856198130028	5.87005270624912	5.87345857977565	0.0636666666666667
"N6-formyllysine"	0	0	0	0.000342857142857143
"N6,N6,N6-trimethyllysine"	2.89243154348157	2.82691983600353	3.05724537053552	0.0304
"naringenin"	2.68998527428835	2.15265424454809	2.65721541789269	0.0340571428571429
"nicotinamide"	1.96191607965738	1.18834482974492	1.80336182559633	0.0136666666666667
"nicotinamide riboside"	1.66494077351926	1.698238938219	1.72583818561961	0.0107190476190476
"nicotinate"	-0.632480831772952	0.277352231599525	-0.318002579774592	0.00804666666666667
"nicotinate ribonucleoside"	2.45825325402771	2.59421983901926	2.63220562909193	0.0280466666666667
"nonadecanoate (19:0)"	0	0	0	0.0042
"O-acetylhomoserine"	0	0	0	0.00346666666666667
"oleate/vaccenate (18:1)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00456666666666667
"oleoyl ethanolamide"	0.514663867283763	-0.108465356515705	0	0.0095
"oleoyl-linoleoyl-glycerol (18:1/18:2) [1]"	0.48990970653069	0.329296350671751	0.417770681694372	0.00956666666666667
"oleoyl-linoleoyl-glycerol (18:1/18:2) [2]"	1.0001000150025	1.0001000150025	1.0001000150025	0.0061
"oleoyl-oleoyl-glycerol (18:1/18:1) [2]*"	0	0	0	0.00324380952380952
"ornithine"	0	0	0	9e-04
"orotate"	1.21872456725966	0.128037089829937	0.785035439859902	0.0120333333333333
"oxalate (ethanedioate)"	0	0	0	0
"p-cresol sulfate"	0	0	0	0
"palmitoleate (16:1n7)"	1.0001000150025	0	1.0001000150025	0.00566666666666667
"palmitoyl dihydrosphingomyelin (d18:0/16:0)*"	0	0	0	0
"palmitoyl ethanolamide"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0044
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*"	0	0	0	0
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*"	0	0	0	0.000571428571428571
"palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*"	0	-0.277352231599525	-0.156174142801614	0.00696666666666667
"palmitoyl sphingomyelin (d18:1/16:0)"	0	0	0	0.00154285714285714
"pantothenate (Vitamin B5)"	1.63007639179834	1.80966041691244	1.71901277245991	0.0259
"pentadecanoate (15:0)"	0	0	0	0.00123333333333333
"phenethylamine"	0	0	0	0.00373333333333333
"phenylacetate"	0	0	0	0.000666666666666667
"phenylalanine"	0	0	0	0.0022
"phenylalanylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00192666666666667
"phenylalanylglycine"	0	0	0	0.00296666666666667
"phenyllactate (PLA)"	-1.41449648996668	-1.0001000150025	-1.40584162388088	0.00543333333333333
"phenylpyruvate"	0.2000008000048	-0.447222540040205	-0.108465356515705	0.0101
"phosphate"	0	0	0	0.0012
"phytosphingosine"	1.41702715792255	1.73257065675498	1.53556923051282	0.0156571428571429
"picolinate"	5.41126409002974	5.27412683369905	5.58417803504032	0.0631
"pinitol"	2.13906801857805	2.19274438749382	2.31886379005092	0.0210238095238095
"pipecolate"	0	0	0	0.00116666666666667
"piperidine"	2.19846286220122	2.09182381553388	2.18122896872694	0.0166333333333333
"prolylhydroxyproline"	0	-0.277352231599525	-0.156174142801614	0.00433333333333333
"proline"	1.41449648996668	1.40027448069996	1.40868513468813	0.0177333333333333
"prolylglycine"	-1.38701725030211	-1.41449648996668	-1.40027448069996	0.00583333333333333
"pseudouridine"	0	0	0	0
"putrescine"	0	0	0	0.00126666666666667
"pyridoxal"	0	0	0	0.00116666666666667
"pyridoxamine"	0	0	0	0.0048
"pyridoxate"	0	0	0	0.00206666666666667
"pyridoxine (Vitamin B6)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00856666666666667
"pyroglutamine*"	0	0	0	0.00156666666666667
"pyrraline"	1.66494077351926	1.57181676187063	1.633428800962	0.00973333333333333
"pyruvate"	2.62041215336698	2.84248164797878	2.95863357961599	0.0350238095238095
"quinate"	1.90512425113984	2.19194261510898	2.20481834878888	0.0131666666666667
"quinolinate"	0	0	0	0.00203333333333333
"retinol (Vitamin A)"	0	0	0	0
"ribitol"	1.0001000150025	1.0001000150025	1.0001000150025	0.00863333333333333
"riboflavin (Vitamin B2)"	0	0	0	0
"ribonate (ribonolactone)"	2.34389306424552	2.36038526992242	2.3563667137622	0.0282015873015873
"ribose"	-1.56172249785066	-1.60397995650654	-1.69535041788678	0.00611904761904762
"ribulose/xylulose"	0	-0.142857434403225	-0.084215251833802	0.0135333333333333
"S-carboxymethyl-L-cysteine"	5.22225707848275	5.22849286279347	5.41874601040403	0.0617666666666667
"S-methylcysteine"	-1.94218287835072	-2.06372085853249	-2.15334789025306	0.00543333333333333
"saccharopine"	0	0	0	0.000653333333333333
"salicylate"	2.29536574402444	2.25603252365925	2.38538559503656	0.0176433333333333
"sarcosine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00736666666666667
"sebacate (decanedioate)"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00226666666666667
"sedoheptulose"	1.57825709774113	2.17424858861527	1.9615805373119	0.0207777777777778
"sedoheptulose-7-phosphate"	0	0	0	0.00140952380952381
"serine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00116666666666667
"serotonin"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0012
"sinapate"	4.77439820728349	4.82574074220724	4.94312524082813	0.0643461904761905
"soyasaponin I"	6.36169500734176	6.39645673782381	6.54157861163014	0.0728333333333333
"soyasaponin II"	5.30123342249485	5.33999130736417	5.53339503413899	0.0569
"soyasaponin III"	5.03618493042027	5.1034609274541	5.27215922110241	0.0690190476190476
"spermidine"	5.46062734818738	5.4785689701667	5.7116043027296	0.0642666666666667
"sphinganine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0028
"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"	0	0	0	0
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	0	0	0	0.000355555555555556
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"	0	0	0	0.00070952380952381
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	0	0	0	9e-04
"sphingosine"	1.41449648996668	1.41449648996668	1.41449648996668	0.00463333333333333
"stachydrine"	0	0	0	0.00316666666666667
"stearate (18:0)"	1.0001000150025	1.0001000150025	1.0001000150025	0.00840730158730159
"stearoyl ethanolamide"	0	0	0	0.000333333333333333
"stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00242222222222222
"sphingomyelin"	0	0	0	7e-04
"suberate (octanedioate)"	0.2000008000048	-0.632480831772952	-0.128037089829937	0.00206666666666667
"succinate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00256666666666667
"succinimide"	1.57181676187063	1.79379882526232	1.73583035332301	0.0213666666666667
"succinylcarnitine (C4)"	0	0	0	9e-04
"sulfate*"	0.686026624935565	0.333337037098767	0.600305857381626	0.01108
"syringic acid"	1.0001000150025	1.0001000150025	1.0001000150025	0.0121333333333333
"taurine"	0	0	0	0
"taurochenodeoxycholate"	5.01736776265841	4.99873929601318	5.21296454567986	0.0646961904761905
"thiamin (Vitamin B1)"	0.830804499926338	1.40027448069996	1.40496737949722	0.0114533333333333
"thioproline"	-0.447222540040205	0.2000008000048	-0.108465356515705	0.00453333333333333
"threonate"	2.76318128279682	2.29648634210912	2.69125208883408	0.0285428571428571
"threonine"	-1.65948694091256	-1.73257065675498	-1.68824145007293	0.0042
"threonylphenylalanine"	0	-0.277352231599525	-0.128037089829937	0.00522380952380952
"thymidine"	2.92269186793534	2.88536211579249	3.06805275069355	0.0171666666666667
"TMP"	0	0	0	0
"thymine"	2.281537558353	2.29152493324802	2.32937478951784	0.0203533333333333
"hydroxyproline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00150952380952381
"trans-urocanate"	1.41449648996668	1.40027448069996	1.40868513468813	0.0109
"tricarballylate"	-1.0001000150025	-1.41449648996668	-1.34188234706475	0.0015
"trigonelline (N'-methylnicotinate)"	0	0	0	0
"trimethylamine N-oxide"	2.19194261510898	2.13780525008448	2.22361838810077	0.0164
"tryptamine"	0	0	0	0.00233333333333333
"tryptophan"	1.11702012996329	0.654681729097631	0.915068035550004	0.0108333333333333
"tryptophylglycine"	0	0	0	0.00433333333333333
"tyramine"	4.66345769602693	4.74655434621419	4.88700314763685	0.0433333333333333
"tyrosine"	0	0	0	0
"tyrosol"	2.77563690826684	2.63819793061869	2.77685532503563	0.0208571428571429
"tyrosylglycine"	0	0	0	0
"undecanedioate"	-1.0001000150025	-0.333337037098767	-0.662295227205849	0.00434285714285714
"uracil"	2.8488517227587	2.93968977269976	3.14758520190218	0.0397666666666667
"urate"	-1.0001000150025	0	-1.0001000150025	0.00117619047619048
"uridine"	5.14941256969558	5.10984365947022	5.35112813301306	0.0589333333333334
"valerate (5:0)"	2.11152020790636	1.86734200787237	2.161255720919	0.0108428571428571
"valine"	0	0	0	0.000342857142857143
"valylglutamine"	0	0	0	0
"valylglycine"	0	0	0	0.00236666666666667
"valylleucine"	0	0	0	0
"vanillate"	-0.640210638343084	-1.1472296305523	-0.866986607932547	0.00786666666666667
"xanthine"	1.25743588589291	0.137360823120298	0.883521169039795	0.0174333333333333
"xanthurenate"	-1.0001000150025	0	-1.0001000150025	0.000333333333333333
"xylose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00202380952380952
